game_date,home_team,away_team,home_score,away_score,spread,location,home_conf,away_conf,torvik_predicted_margin
2025-11-11,Arizona,Northern Arizona,84,49,-19.8312,H,B12,BSky,19.8312
2025-11-11,North Alabama,Northwestern St.,87,83,-5.08208,H,ASun,Slnd,5.08208
2025-11-11,Saint Mary's,Ohio,90,60,-11.3003,H,WCC,MAC,11.3003
2025-11-11,Providence,Penn,106,81,-7.977,H,BE,Ivy,7.977
2025-11-11,Duquesne,Queens,87,81,-10.0933,H,A10,ASun,10.0933
2025-11-11,North Carolina,Radford,89,74,-9.23962,H,ACC,BSth,9.23962
2025-11-11,Villanova,Sacred Heart,94,60,-17.1406,H,BE,MAAC,17.1406
2025-11-11,Rice,Stephen F. Austin,69,81,7.87586,H,Amer,Slnd,-7.87586
2025-11-11,Rhode Island,Stonehill,80,57,-10.7938,H,A10,NEC,10.7938
2025-11-11,Kansas,Texas A&M Corpus Chris,77,46,-14.5111,H,B12,Slnd,14.5111
2025-11-11,Illinois,Texas Tech,81,77,-4.0575,H,B10,B12,4.0575
2025-11-11,Wright St.,Toledo,71,81,3.5303,H,Horz,MAC,-3.5303
2025-11-11,Louisiana,Tulane,62,66,2.99,H,SB,Amer,-2.99
2025-11-11,New Mexico,UC Riverside,82,68,-4.522,H,MWC,BW,4.522
2025-11-11,Sacramento St.,UC Santa Barbara,87,92,6.20889,H,BSky,BW,-6.20889
2025-11-11,Morgan St.,UMBC,79,81,5.82542,H,MEAC,AE,-5.82542
2025-11-11,Boise St.,UT Rio Grande Valley,85,65,-7.76572,H,MWC,Slnd,7.76572
2025-11-11,Fordham,Wagner,63,61,2.34208,H,A10,NEC,-2.34208
2025-11-11,Cal St. Bakersfield,Western Illinois,74,58,-6.4831,H,BW,OVC,6.4831
2025-11-11,Richmond,William & Mary,90,86,-1.24167,H,A10,CAA,1.24167
2025-11-11,Coastal Carolina,Winthrop,72,66,-6.80583,H,SB,BSth,6.80583
2025-11-11,Auburn,Wofford,93,62,-15.5978,H,SEC,SC,15.5978
2025-11-11,Quinnipiac,Yale,60,97,12.7343,H,MAAC,Ivy,-12.7343
2025-11-12,George Washington,American,107,67,-14.5413,H,A10,Pat,14.5413
2025-11-12,Georgetown,Binghamton,83,70,-6.75566,H,BE,AE,6.75566
2025-11-12,Boston University,Brown,90,77,-14.4174,H,Pat,Ivy,14.4174
2025-11-12,Colorado St.,Cal Poly,93,79,-8.46639,H,MWC,BW,8.46639
2025-11-12,South Florida,Coppin St.,100,50,-22.2208,H,Amer,MEAC,22.2208
2025-11-12,Bryant,Dartmouth,82,75,-1.23792,H,AE,Ivy,1.23792
2025-11-12,Vanderbilt,Eastern Kentucky,92,62,-16.2976,H,SEC,ASun,16.2976
2025-11-12,Seattle,Eastern Washington,94,67,-10.7399,H,WCC,BSky,10.7399
2025-11-12,Marshall,Elon,96,89,-6.33583,H,SB,CAA,6.33583
2025-11-12,Texas,Fairleigh Dickinson,93,58,-11.4775,H,SEC,NEC,11.4775
2025-11-12,San Diego,Idaho,78,74,-4.93042,H,WCC,BSky,4.93042
2025-11-12,Longwood,James Madison,82,72,-7.7617,H,BSth,SB,7.7617
2025-11-12,Marquette,Little Rock,89,49,-12.0294,H,BE,OVC,12.0294
2025-11-12,Pacific,Long Beach St.,69,66,3.3675,H,WCC,BW,-3.3675
2025-11-12,Manhattan,Utah Tech,79,75,3.44792,N,MAAC,WAC,3.44792
2025-11-12,Canisius,Mercyhurst,58,55,-3.34292,H,MAAC,NEC,3.34292
2025-11-12,Evansville,Middle Tennessee,72,77,7.5825,H,MVC,CUSA,-7.5825
2025-11-12,Indiana,Milwaukee,101,70,-10.0452,H,B10,Horz,10.0452
2025-11-12,Missouri,Minnesota,83,60,-0.668729,H,SEC,B10,0.668729
2025-11-12,Hawaii,Mississippi Valley St.,88,56,-15.4629,H,BW,SWAC,15.4629
2025-11-12,Stanford,Montana St.,77,68,-3.59881,H,ACC,BSky,3.59881
2025-11-12,Valparaiso,Nicholls St.,68,63,-3.26833,H,MVC,Slnd,3.26833
2025-11-12,Tennessee,North Florida,99,66,-11.2701,H,SEC,ASun,11.2701
2025-11-12,Oregon St.,North Texas,66,64,6.44958,H,WCC,Amer,-6.44958
2025-11-12,East Tennessee St.,Northern Kentucky,75,63,-7.95021,H,SC,Horz,7.95021
2025-11-12,Houston,Oakland,78,45,-16.6133,H,B12,Horz,16.6133
2025-11-12,San Francisco,Portland St.,80,70,-11.6014,H,WCC,BSky,11.6014
2025-11-12,Oklahoma St.,Prairie View A&M,94,67,-12.4485,H,B12,SWAC,12.4485
2025-11-12,South Carolina,Presbyterian,81,61,-14.4767,H,SEC,BSth,14.4767
2025-11-12,Western Michigan,Purdue Fort Wayne,83,71,-0.662656,H,MAC,Horz,0.662656
2025-11-12,Virginia Tech,Saint Joseph's,94,59,-15.7392,H,ACC,A10,15.7392
2025-11-12,VCU,Saint Peter's,78,61,-9.51609,H,A10,MAAC,9.51609
2025-11-12,Texas Southern,Samford,90,93,-1.14542,H,SWAC,SC,1.14542
2025-11-12,St. Bonaventure,Siena,75,66,-2.3309,H,A10,MAAC,2.3309
2025-11-12,Oregon,South Dakota St.,83,69,-4.60069,H,B10,Sum,4.60069
2025-11-12,Nevada,Southern Illinois,86,81,0.915,H,MWC,MVC,-0.915
2025-11-12,South Dakota,Southern Indiana,89,74,-8.33837,H,Sum,OVC,8.33837
2025-11-12,Bradley,Tennessee Martin,67,78,1.95062,H,MVC,OVC,-1.95062
2025-11-12,Oral Roberts,Tulsa,87,88,-1.86833,H,Sum,Amer,1.86833
2025-11-12,Fresno St.,UC San Diego,73,78,3.95042,H,MWC,BW,-3.95042
2025-11-12,N.C. State,UNC Greensboro,110,64,-8.28112,H,ACC,SC,8.28112
2025-11-12,Texas St.,UTSA,80,69,-9.98252,H,SB,Amer,9.98252
2025-11-12,Utah St.,Weber St.,83,73,-4.12078,H,MWC,BSky,4.12078
2025-11-13,Howard,Alcorn St.,72,64,-5.26234,H,MEAC,SWAC,5.26234
2025-11-13,Kansas St.,California,99,96,-14.0946,H,B12,ACC,14.0946
2025-11-13,Central Michigan,South Alabama,64,66,-3.34833,N,MAC,SB,-3.34833
2025-11-13,Alabama A&M,Charleston Southern,68,64,-5.15708,H,SWAC,BSth,5.15708
2025-11-13,Lafayette,Cornell,78,97,5.2233,H,Pat,Ivy,-5.2233
2025-11-13,LSU,FIU,98,81,-9.32298,H,SEC,CUSA,9.32298
2025-11-13,St. Thomas,Green Bay,80,61,-17.4907,H,Sum,Horz,17.4907
2025-11-13,Massachusetts,Le Moyne,94,80,-10.9762,H,MAC,NEC,10.9762
2025-11-13,Houston Christian,Louisiana Monroe,72,61,3.64516,H,Slnd,SB,-3.64516
2025-11-13,Wichita St.,Loyola Chicago,95,74,-12.2362,H,Amer,A10,12.2362
2025-11-13,Seton Hall,Monmouth,70,58,-1.21299,H,BE,CAA,1.21299
2025-11-13,West Virginia,Pittsburgh,71,49,-6.80444,H,B12,ACC,6.80444
2025-11-13,Alabama,Purdue,80,87,1.56784,H,SEC,B10,-1.56784
2025-11-13,Michigan St.,San Jose St.,79,60,-14.3085,H,B10,MWC,14.3085
2025-11-13,Grambling St.,Southern Miss,75,70,-6.1637,H,SWAC,SB,6.1637
2025-11-13,Columbia,UMass Lowell,86,72,-0.592817,H,Ivy,AE,0.592817
2025-11-14,Stephen F. Austin,Abilene Christian,76,66,-1.19638,H,Slnd,WAC,1.19638
2025-11-14,Rhode Island,Albany,80,61,-4.42724,H,A10,AE,4.42724
2025-11-14,Arizona,UCLA,69,65,-1.00542,N,B12,B10,-1.00542
2025-11-14,Montana,Cal Poly,90,82,-6.73289,H,BSky,BW,6.73289
2025-11-14,Mississippi,Cal St. Bakersfield,82,60,-9.38596,H,SEC,BW,9.38596
2025-11-14,Central Michigan,Coppin St.,82,59,12.0146,N,MAC,MEAC,12.0146
2025-11-14,Charleston Southern,Lindenwood,77,83,5.93931,N,BSth,OVC,5.93931
2025-11-14,Jacksonville St.,Coastal Carolina,74,67,-7.16375,H,CUSA,SB,7.16375
2025-11-14,Illinois,Colgate,84,65,-9.17796,H,B10,Pat,9.17796
2025-11-14,Rice,East Texas A&M,71,64,-2.1768,H,Amer,Slnd,2.1768
2025-11-14,Kentucky,Eastern Illinois,99,53,-21.778,H,SEC,OVC,21.778
2025-11-14,Iona,Fordham,76,71,0.3125,H,MAAC,A10,-0.3125
2025-11-14,Northern Iowa,Furman,70,54,-9.05424,H,MVC,SC,9.05424
2025-11-14,Georgia,Georgia Tech,92,87,-2.65759,H,SEC,ACC,2.65759
2025-11-14,Arizona St.,Gonzaga,65,77,6.33232,H,B12,WCC,-6.33232
2025-11-14,Brown,Hampton,63,72,3.52299,H,Ivy,CAA,-3.52299
2025-11-14,UAB,High Point,91,74,-2.73958,H,Amer,BSth,2.73958
2025-11-14,Bucknell,Hofstra,77,83,1.50399,H,Pat,CAA,-1.50399
2025-11-14,Illinois St.,USC,67,87,-11.1769,N,MVC,B10,-11.1769
2025-11-14,Duke,Indiana St.,100,62,-12.8365,H,ACC,MVC,12.8365
2025-11-14,Eastern Michigan,IU Indy,83,90,3.17625,H,MAC,Horz,-3.17625
2025-11-14,Rutgers,Lehigh,84,72,-4.07964,H,B10,Pat,4.07964
2025-11-14,McNeese St.,Louisiana,88,62,-14.2598,H,Slnd,SB,14.2598
2025-11-14,Hawaii,Manhattan,86,56,-11.1245,H,BW,MAAC,11.1245
2025-11-14,Creighton,Maryland Eastern Shore,84,45,-13.6381,H,BE,MEAC,13.6381
2025-11-14,TCU,Michigan,63,67,-1.64,H,B12,B10,1.64
2025-11-14,Texas Tech,Milwaukee,80,63,-3.63531,H,B12,Horz,3.63531
2025-11-14,Mississippi Valley St.,Utah Tech,75,81,-3.09167,N,SWAC,WAC,-3.09167
2025-11-14,Tulane,New Orleans,63,85,9.69481,H,Amer,Slnd,-9.69481
2025-11-14,Towson,Norfolk St.,51,41,0.705882,H,CAA,MEAC,-0.705882
2025-11-14,North Carolina,North Carolina Central,97,53,-13.3407,H,ACC,MEAC,13.3407
2025-11-14,Saint Mary's,North Texas,80,49,-19.5027,H,WCC,Amer,19.5027
2025-11-14,DePaul,Northwestern,79,81,0.86875,H,BE,B10,-0.86875
2025-11-14,Colorado,Providence,97,88,-4.24713,H,B12,BE,4.24713
2025-11-14,UC Davis,Sacramento St.,77,73,1.52958,H,BW,BSky,-1.52958
2025-11-14,Arkansas,Samford,79,75,-7.49792,H,SEC,SC,7.49792
2025-11-14,Drake,SIU Edwardsville,59,61,5.1925,H,MVC,OVC,-5.1925
2025-11-14,Charleston,South Carolina St.,88,61,-11.3562,H,CAA,MEAC,11.3562
2025-11-14,Fairfield,Stonehill,73,71,-2.75,H,MAAC,NEC,2.75
2025-11-14,Baylor,Tarleton St.,94,81,-10.1087,H,B12,WAC,10.1087
2025-11-14,West Georgia,The Citadel,100,92,-7.22692,H,ASun,SC,7.22692
2025-11-14,Loyola Marymount,Troy,74,63,-3.30606,H,WCC,SB,3.30606
2025-11-14,Texas A&M,UCF,74,86,-2.45782,H,SEC,B12,2.45782
2025-11-14,Washington St.,Washington,69,81,9.86271,H,WCC,B10,-9.86271
2025-11-14,Cal Baptist,Western Illinois,69,59,-5.62997,H,WAC,OVC,5.62997
2025-11-14,Iowa,Xavier,81,62,-8.91894,H,B10,BE,8.91894
2025-11-15,Vanderbilt,Arkansas Pine Bluff,104,75,-11.5366,H,SEC,SWAC,11.5366
2025-11-15,UNC Greensboro,Austin Peay,63,69,2.75667,H,SC,ASun,-2.75667
2025-11-15,Oral Roberts,Belmont,60,83,3.47493,H,Sum,MVC,-3.47493
2025-11-15,Dayton,Bethune Cookman,91,82,-5.64022,H,A10,SWAC,5.64022
2025-11-15,Longwood,Binghamton,90,82,-13.7959,H,BSth,AE,13.7959
2025-11-15,Temple,Boston College,71,76,4.80083,H,Amer,ACC,-4.80083
2025-11-15,Davidson,Bowling Green,91,87,-8.58818,H,A10,MAC,8.58818
2025-11-15,San Francisco,Bradley,75,64,-2.18077,H,WCC,MVC,2.18077
2025-11-15,SMU,Butler,87,85,0.0558333,H,ACC,BE,-0.0558333
2025-11-15,BYU,Connecticut,84,86,-9.2425,N,B12,BE,-9.2425
2025-11-15,Florida Gulf Coast,Chattanooga,91,73,-11.8178,H,ASun,SC,11.8178
2025-11-15,Georgetown,Clemson,79,74,-0.815417,H,BE,ACC,0.815417
2025-11-15,Cleveland St.,Kent St.,95,102,-1.6897,N,Horz,MAC,-1.6897
2025-11-15,Coppin St.,South Alabama,62,72,-4.42119,N,MEAC,SB,-4.42119
2025-11-15,New Haven,Delaware St.,65,52,-6.95067,H,NEC,MEAC,6.95067
2025-11-15,Toledo,Detroit Mercy,90,83,-3.77792,H,MAC,Horz,3.77792
2025-11-15,Drexel,Syracuse,50,80,-5.5199,N,CAA,ACC,-5.5199
2025-11-15,Villanova,Duquesne,87,77,-5.3066,H,BE,A10,5.3066
2025-11-15,North Alabama,East Tennessee St.,74,78,-7.5125,H,ASun,SC,7.5125
2025-11-15,NJIT,Fairleigh Dickinson,93,81,-10.4473,H,AE,NEC,10.4473
2025-11-15,Elon,Gardner Webb,95,84,-15.5962,H,CAA,BSth,15.5962
2025-11-15,Saint Louis,Grand Canyon,78,64,-8.57855,H,A10,MWC,8.57855
2025-11-15,Minnesota,Green Bay,72,65,-1.14292,H,B10,Horz,1.14292
2025-11-15,Army,Harvard,52,75,6.96397,H,Pat,Ivy,-6.96397
2025-11-15,Seattle,Idaho St.,83,74,-8.98611,H,WCC,BSky,8.98611
2025-11-15,UC San Diego,Idaho,75,67,2.65167,H,BW,BSky,-2.65167
2025-11-15,Chicago St.,Illinois Chicago,63,67,-1.57333,H,NEC,MVC,1.57333
2025-11-15,Louisiana Tech,Jackson St.,68,51,-2.67796,H,CUSA,SWAC,2.67796
2025-11-15,VMI,Jacksonville,67,69,3.05583,H,SC,ASun,-3.05583
2025-11-15,LIU,James Madison,88,79,-9.85137,H,NEC,SB,9.85137
2025-11-15,La Salle,Penn St.,69,83,-11.2324,N,A10,B10,-11.2324
2025-11-15,Ball St.,Little Rock,62,68,1.63789,H,MAC,OVC,-1.63789
2025-11-15,Loyola MD,Stonehill,74,63,3.22605,N,Pat,NEC,3.22605
2025-11-15,Manhattan,Mississippi Valley St.,80,73,4.56417,N,MAAC,SWAC,4.56417
2025-11-15,Virginia,Marshall,104,78,-19.8639,H,ACC,SB,19.8639
2025-11-15,Marquette,Maryland,82,89,3.05695,H,BE,B10,-3.05695
2025-11-15,Winthrop,Mercer,105,69,-9.44403,H,BSth,SC,9.44403
2025-11-15,Boston University,Merrimack,79,91,9.69562,H,Pat,MAAC,-9.69562
2025-11-15,Air Force,Miami OH,61,76,9.53826,H,MWC,MAC,-9.53826
2025-11-15,UT Arlington,Missouri St.,67,49,-6.85702,H,WAC,CUSA,6.85702
2025-11-15,Boise St.,Montana St.,62,58,-2.33583,H,MWC,BSky,2.33583
2025-11-15,Mercyhurst,Morgan St.,86,72,-12.8242,H,NEC,MEAC,12.8242
2025-11-15,Nebraska,Oklahoma,105,99,-3.35208,N,B10,SEC,-3.35208
2025-11-15,Santa Clara,Nevada,98,83,-12.6008,H,WCC,MWC,12.6008
2025-11-15,George Mason,New Hampshire,61,44,-5.98544,H,A10,AE,5.98544
2025-11-15,New Mexico St.,New Mexico,76,68,-2.19765,H,CUSA,MWC,2.19765
2025-11-15,Murray St.,Nicholls St.,99,79,-9.75641,H,MVC,Slnd,9.75641
2025-11-15,UC Riverside,North Dakota,74,76,0.383333,H,BW,Sum,-0.383333
2025-11-15,Pepperdine,Northern Colorado,81,88,5.13875,H,WCC,BSky,-5.13875
2025-11-15,Louisville,Ohio,106,81,-12.9985,H,ACC,MAC,12.9985
2025-11-15,George Washington,Old Dominion,96,73,-6.55497,H,A10,SB,6.55497
2025-11-15,Cal St. Fullerton,Pacific,73,85,14.0455,H,BW,WCC,-14.0455
2025-11-15,Wyoming,Portland,93,56,-8.50968,H,MWC,WCC,8.50968
2025-11-15,Kansas,Princeton,76,57,-4.80378,H,B12,Ivy,4.80378
2025-11-15,Radford,Wright St.,59,92,-9.56101,N,BSth,Horz,-9.56101
2025-11-15,Queens,Sacred Heart,81,64,-12.8193,H,ASun,MAAC,12.8193
2025-11-15,Utah,Sam Houston St.,85,79,-8.7,H,B12,CUSA,8.7
2025-11-15,Mississippi St.,Southeastern Louisiana,75,68,-4.92317,H,SEC,Slnd,4.92317
2025-11-15,Nebraska Omaha,Southern Utah,90,85,-3.07167,H,Sum,WAC,3.07167
2025-11-15,Southeast Missouri St.,St. Thomas,72,84,13.2543,H,OVC,Sum,-13.2543
2025-11-15,Yale,Stony Brook,86,79,-6.73116,H,Ivy,CAA,6.73116
2025-11-15,Texas St.,Texas Southern,77,67,-12.347,H,SB,SWAC,12.347
2025-11-15,Texas,UMKC,71,55,-10.0703,H,SEC,Sum,10.0703
2025-11-15,UNC Wilmington,USC Upstate,73,60,-7.71152,H,CAA,BSth,7.71152
2025-11-15,Hawaii,Utah Tech,68,62,-6.29667,H,BW,WAC,6.29667
2025-11-15,Fresno St.,Utah Valley,75,74,4.38375,H,MWC,WAC,-4.38375
2025-11-15,Utah St.,UTEP,75,51,-9.37041,H,MWC,CUSA,9.37041
2025-11-15,Denver,UTSA,79,84,3.62208,H,Sum,Amer,-3.62208
2025-11-15,Northeastern,Vermont,74,85,0.0736301,H,CAA,AE,-0.0736301
2025-11-15,UC Irvine,Weber St.,79,70,-8.24599,H,BW,BSky,8.24599
2025-11-15,St. John's,William & Mary,93,60,-9.55956,H,BE,CAA,9.55956
2025-11-15,Bellarmine,Wofford,86,94,7.79514,H,ASun,SC,-7.79514
2025-11-15,St. Bonaventure,Youngstown St.,84,80,-0.904167,H,A10,Horz,0.904167
2025-11-16,Purdue,Akron,97,79,-10.1357,H,B10,MAC,10.1357
2025-11-16,Dartmouth,Appalachian St.,77,85,5.27185,H,Ivy,SB,-5.27185
2025-11-16,Auburn,Houston,72,73,-2.71417,N,SEC,B12,-2.71417
2025-11-16,Valparaiso,Bryant,68,50,-3.19107,H,MVC,AE,3.19107
2025-11-16,Massachusetts,Central Connecticut,84,77,-12.4362,H,MAC,NEC,12.4362
2025-11-16,Virginia Tech,Charlotte,84,76,-7.62705,H,ACC,Amer,7.62705
2025-11-16,Cleveland St.,Radford,87,82,-9.00875,N,Horz,BSth,-9.00875
2025-11-16,Loyola Chicago,Colorado St.,67,80,11.1607,H,A10,MWC,-11.1607
2025-11-16,Florida,Miami FL,82,68,6.91432,N,SEC,ACC,6.91432
2025-11-16,Hampton,Holy Cross,61,67,-0.363333,N,CAA,Pat,-0.363333
2025-11-16,Marist,Harvard,54,56,0.578333,H,MAAC,Ivy,-0.578333
2025-11-16,Long Beach St.,Illinois St.,80,82,4.44083,H,BW,MVC,-4.44083
2025-11-16,Indiana,Incarnate Word,69,61,-9.58292,H,B10,Slnd,9.58292
2025-11-16,Kent St.,Wright St.,76,72,-2.16583,N,MAC,Horz,-2.16583
2025-11-16,Alabama A&M,Lindenwood,74,65,-1.46667,H,SWAC,OVC,1.46667
2025-11-16,Fairfield,Loyola MD,85,82,-4.435,H,MAAC,Pat,4.435
2025-11-16,Cincinnati,Mount St. Mary's,72,55,0.212489,H,B12,MAAC,-0.212489
2025-11-16,Ohio St.,Notre Dame,64,63,2.51,H,B10,ACC,-2.51
2025-11-16,Sacramento St.,Presbyterian,64,62,3.90833,H,BSky,BSth,-3.90833
2025-11-16,Maine,Quinnipiac,64,70,-1.61767,H,AE,MAAC,1.61767
2025-11-16,Central Arkansas,Samford,77,84,-3.13102,H,ASun,SC,3.13102
2025-11-16,Kennesaw St.,South Florida,89,108,8.8109,H,CUSA,Amer,-8.8109
2025-11-16,Western Carolina,Stetson,76,65,-7.84629,H,SC,ASun,7.84629
2025-11-16,Western Kentucky,Tennessee St.,95,82,-8.74064,H,CUSA,OVC,8.74064
2025-11-16,Oklahoma St.,Texas A&M Corpus Chris,85,69,-8.12779,H,B12,Slnd,8.12779
2025-11-16,Cal St. Northridge,Troy,94,85,-3.50948,H,BW,SB,3.50948
2025-11-16,Wake Forest,UMass Lowell,109,75,-9.4042,H,ACC,AE,9.4042
2025-11-16,Memphis,UNLV,78,92,10.456,H,Amer,MWC,-10.456
2025-11-16,UMBC,Wagner,71,70,0.88125,H,AE,NEC,-0.88125
2025-11-16,South Dakota,Western Michigan,83,78,3.30375,H,Sum,MAC,-3.30375
2025-11-17,Colorado,Alabama St.,94,66,-18.0916,H,B12,SWAC,18.0916
2025-11-17,Pittsburgh,Bucknell,84,50,-11.5408,H,ACC,Pat,11.5408
2025-11-17,Portland St.,Cal St. Bakersfield,93,80,-6.84985,H,BSky,BW,6.84985
2025-11-17,High Point,Canisius,93,50,-19.3324,H,BSth,MAAC,19.3324
2025-11-17,Siena,Colgate,69,72,0.0933333,H,MAAC,Pat,-0.0933333
2025-11-17,Charleston,Drake,62,71,4.91627,H,CAA,MVC,-4.91627
2025-11-17,Georgia,Florida A&M,87,57,-17.131,H,SEC,SWAC,17.131
2025-11-17,Arizona St.,Georgia St.,75,62,0.79822,H,B12,SB,-0.79822
2025-11-17,West Virginia,Lafayette,81,59,-10.6404,H,B12,Pat,10.6404
2025-11-17,Louisiana Monroe,Lamar,66,79,9.16674,H,SB,Slnd,-9.16674
2025-11-17,UC Santa Barbara,Loyola Marymount,74,78,-3.47667,H,BW,WCC,3.47667
2025-11-17,Le Moyne,Niagara,74,68,-3.69458,H,NEC,MAAC,3.69458
2025-11-17,Clemson,North Alabama,81,61,-13.9996,H,ACC,ASun,13.9996
2025-11-17,UCF,Oakland,87,83,-4.90625,H,B12,Horz,4.90625
2025-11-17,Oregon,Oregon St.,87,75,-6.81135,H,B10,WCC,6.81135
2025-11-17,Missouri,Prairie View A&M,91,73,-15.8142,H,SEC,SWAC,15.8142
2025-11-17,Tennessee,Rice,91,66,-10.3616,H,SEC,Amer,10.3616
2025-11-17,Penn,Saint Joseph's,83,74,-0.747917,H,Ivy,A10,0.747917
2025-11-17,Wisconsin,SIU Edwardsville,94,69,-9.60444,H,B10,OVC,9.60444
2025-11-17,North Dakota St.,Southern Illinois,92,85,-4.11055,H,Sum,MVC,4.11055
2025-11-17,Gonzaga,Southern Utah,122,50,-24.7767,H,WCC,WAC,24.7767
2025-11-17,Iowa St.,Stonehill,96,57,-12.9001,H,B12,NEC,12.9001
2025-11-17,Kansas St.,Tulsa,84,83,-2.72583,H,B12,Amer,2.72583
2025-11-17,N.C. State,VCU,85,79,-4.46708,H,ACC,A10,4.46708
2025-11-17,Tennessee Tech,West Georgia,59,61,5.97625,H,OVC,ASun,-5.97625
2025-11-18,Texas St.,Abilene Christian,63,49,-10.4342,H,SB,WAC,10.4342
2025-11-18,LSU,Alcorn St.,107,81,-4.82255,H,SEC,SWAC,4.82255
2025-11-18,Rutgers,American,80,71,-1.29903,H,B10,Pat,1.29903
2025-11-18,SMU,Arkansas Pine Bluff,106,60,-17.3172,H,ACC,SWAC,17.3172
2025-11-18,Cornell,Army,86,73,-5.50492,H,Ivy,Pat,5.50492
2025-11-18,Mississippi,Austin Peay,72,65,-7.275,H,SEC,ASun,7.275
2025-11-18,Columbia,Boston University,54,49,-11.5042,H,Ivy,Pat,11.5042
2025-11-18,Minnesota,Chicago St.,66,54,-5.96674,H,B10,NEC,5.96674
2025-11-18,Duke,Kansas,78,66,2.89258,N,ACC,B12,2.89258
2025-11-18,UNC Wilmington,East Carolina,85,60,-8.66375,H,CAA,Amer,8.66375
2025-11-18,Kent St.,Eastern Kentucky,93,78,-15.5177,H,MAC,ASun,15.5177
2025-11-18,Detroit Mercy,Eastern Michigan,62,72,-1.44566,H,Horz,MAC,1.44566
2025-11-18,DePaul,Gardner Webb,93,62,-17.8157,H,BE,BSth,17.8157
2025-11-18,Georgia Tech,Georgia Southern,68,66,0.554583,H,ACC,SB,-0.554583
2025-11-18,San Diego,Grambling St.,78,68,-7.0279,H,WCC,SWAC,7.0279
2025-11-18,Boston College,Hampton,63,52,-11.7989,H,ACC,CAA,11.7989
2025-11-18,Brown,Holy Cross,68,49,-10.9938,H,Ivy,Pat,10.9938
2025-11-18,Santa Clara,Idaho St.,64,55,-5.3542,H,WCC,BSky,5.3542
2025-11-18,Charleston Southern,IU Indy,103,91,-13.0051,H,BSth,Horz,13.0051
2025-11-18,George Mason,Jacksonville,79,57,-10.9102,H,A10,ASun,10.9102
2025-11-18,Kentucky,Michigan St.,66,83,-9.88049,N,SEC,B10,-9.88049
2025-11-18,Murray St.,Little Rock,89,68,-13.071,H,MVC,OVC,13.071
2025-11-18,Stanford,Louisiana,93,66,-8.74827,H,ACC,SB,8.74827
2025-11-18,Longwood,Maryland Eastern Shore,82,83,3.67708,H,BSth,MEAC,-3.67708
2025-11-18,Syracuse,Monmouth,78,73,-4.53917,H,ACC,CAA,4.53917
2025-11-18,Texas A&M,Montana,86,81,-9.50417,H,SEC,BSky,9.50417
2025-11-18,North Carolina,Navy,73,61,-9.3832,H,ACC,Pat,9.3832
2025-11-18,Providence,New Hampshire,98,66,-10.2798,H,BE,AE,10.2798
2025-11-18,Seton Hall,New Haven,68,45,-12.9423,H,BE,NEC,12.9423
2025-11-18,Pepperdine,New Orleans,90,79,-5.97091,H,WCC,Slnd,5.97091
2025-11-18,Drexel,NJIT,75,43,-9.66512,H,CAA,AE,9.66512
2025-11-18,Morgan St.,North Carolina A&T,73,79,3.67333,H,MEAC,CAA,-3.67333
2025-11-18,Northern Iowa,Northern Illinois,70,57,-2.66267,H,MVC,MAC,2.66267
2025-11-18,San Francisco,Northwestern St.,84,64,-13.6634,H,WCC,Slnd,13.6634
2025-11-18,Xavier,Old Dominion,99,69,-15.3387,H,BE,SB,15.3387
2025-11-18,California,Presbyterian,67,57,-2.70013,H,ACC,BSth,2.70013
