fvg_date,fvg_tf_min,fvg_direction,fvg_low,fvg_high,fvg_ce,fvg_size_pts,touch_ordinal,touch_ts,touch_date,touch_hour,days_since_fvg,touch_px,max_penetration,touch_position,reversed,react_mfe,react_mae
2025-05-19,5,bullish,21335.0,21345.5,21340.25,10.5,5,2025-05-20 15:00:00-04:00,2025-05-20,15,1,21335.75,1.0,filled,True,116.25,-37.75
2025-05-19,5,bullish,21335.0,21345.5,21340.25,10.5,6,2025-05-20 15:08:00-04:00,2025-05-20,15,1,21328.75,1.0,filled,True,123.25,-16.25
2025-05-20,5,bullish,21436.5,21444.0,21440.25,7.5,1,2025-05-21 10:01:00-04:00,2025-05-21,10,1,21387.25,1.0,filled,True,76.5,-25.0
2025-05-20,5,bullish,21436.5,21444.0,21440.25,7.5,2,2025-05-21 10:56:00-04:00,2025-05-21,10,1,21442.25,1.0,filled,True,93.25,-21.5
2025-05-20,5,bullish,21436.5,21444.0,21440.25,7.5,3,2025-05-21 13:12:00-04:00,2025-05-21,13,1,21471.25,0.03333333333333333,edge_near,False,1.0,-311.0
2025-05-20,5,bullish,21436.5,21444.0,21440.25,7.5,4,2025-05-21 13:15:00-04:00,2025-05-21,13,1,21438.75,1.0,filled,True,19.25,-278.5
2025-05-20,5,bullish,21436.5,21444.0,21440.25,7.5,5,2025-05-27 12:39:00-04:00,2025-05-27,12,7,21449.0,1.0,filled,True,18.25,-20.0
2025-05-20,5,bullish,21436.5,21444.0,21440.25,7.5,6,2025-05-27 12:43:00-04:00,2025-05-27,12,7,21443.5,1.0,filled,True,23.75,-13.75
2025-05-21,5,bearish,21289.0,21290.0,21289.5,1.0,1,2025-05-22 09:57:00-04:00,2025-05-22,9,1,21283.5,1.0,filled,True,117.0,-46.75
2025-05-21,5,bearish,21289.0,21290.0,21289.5,1.0,2,2025-05-22 10:11:00-04:00,2025-05-22,10,1,21291.75,1.0,filled,True,125.25,-9.0
2025-05-21,5,bearish,21289.0,21290.0,21289.5,1.0,3,2025-05-22 12:11:00-04:00,2025-05-22,12,1,21290.75,1.0,filled,True,94.25,-34.0
2025-05-21,5,bearish,21289.0,21290.0,21289.5,1.0,4,2025-05-22 12:19:00-04:00,2025-05-22,12,1,21287.5,1.0,filled,True,91.0,-17.0
2025-05-21,5,bearish,21289.0,21290.0,21289.5,1.0,5,2025-05-22 12:23:00-04:00,2025-05-22,12,1,21278.0,1.0,filled,True,81.5,-13.25
2025-05-21,5,bearish,21289.0,21290.0,21289.5,1.0,6,2025-05-22 13:44:00-04:00,2025-05-22,13,1,21288.25,1.0,filled,True,23.25,-26.0
2025-05-21,5,bullish,21286.5,21313.25,21299.875,26.75,1,2025-05-22 09:57:00-04:00,2025-05-22,9,1,21283.5,1.0,filled,True,46.75,-117.0
2025-05-21,5,bullish,21286.5,21313.25,21299.875,26.75,2,2025-05-22 10:08:00-04:00,2025-05-22,10,1,21302.75,1.0,filled,True,24.5,-136.25
2025-05-21,5,bullish,21286.5,21313.25,21299.875,26.75,3,2025-05-22 10:14:00-04:00,2025-05-22,10,1,21272.5,1.0,filled,True,14.0,-106.0
2025-05-21,5,bullish,21286.5,21313.25,21299.875,26.75,4,2025-05-22 12:07:00-04:00,2025-05-22,12,1,21280.0,1.0,filled,True,44.75,-77.25
2025-05-21,5,bullish,21286.5,21313.25,21299.875,26.75,5,2025-05-22 12:11:00-04:00,2025-05-22,12,1,21290.75,1.0,filled,True,34.0,-94.25
2025-05-21,5,bullish,21286.5,21313.25,21299.875,26.75,6,2025-05-22 12:23:00-04:00,2025-05-22,12,1,21278.0,1.0,filled,True,13.25,-81.5
2025-05-21,5,bullish,21342.25,21355.75,21349.0,13.5,1,2025-05-27 03:46:00-04:00,2025-05-27,3,6,21341.5,1.0,filled,True,18.5,-28.75
2025-05-21,5,bullish,21342.25,21355.75,21349.0,13.5,2,2025-05-27 04:10:00-04:00,2025-05-27,4,6,21336.25,1.0,filled,True,10.5,-37.75
2025-05-21,5,bullish,21342.25,21355.75,21349.0,13.5,3,2025-05-27 04:13:00-04:00,2025-05-27,4,6,21338.25,1.0,filled,True,12.25,-39.75
2025-05-21,5,bullish,21342.25,21355.75,21349.0,13.5,4,2025-05-27 04:17:00-04:00,2025-05-27,4,6,21336.5,1.0,filled,True,14.0,-38.0
2025-05-21,5,bullish,21342.25,21355.75,21349.0,13.5,5,2025-05-27 05:10:00-04:00,2025-05-27,5,6,21337.0,1.0,filled,True,15.75,-26.75
2025-05-21,5,bullish,21342.25,21355.75,21349.0,13.5,6,2025-05-27 05:38:00-04:00,2025-05-27,5,6,21344.0,1.0,filled,False,8.75,-26.0
2025-05-22,5,bearish,21191.75,21196.75,21194.25,5.0,1,2025-05-23 03:20:00-04:00,2025-05-23,3,1,21191.75,1.0,filled,True,10.0,-39.75
2025-05-22,5,bearish,21191.75,21196.75,21194.25,5.0,2,2025-05-23 04:16:00-04:00,2025-05-23,4,1,21195.25,1.0,filled,True,27.75,-27.0
2025-05-22,5,bearish,21191.75,21196.75,21194.25,5.0,3,2025-05-23 04:19:00-04:00,2025-05-23,4,1,21198.75,1.0,filled,True,31.25,-23.5
2025-05-22,5,bearish,21191.75,21196.75,21194.25,5.0,4,2025-05-23 04:42:00-04:00,2025-05-23,4,1,21197.0,1.0,filled,True,78.0,-7.5
2025-05-22,5,bearish,21191.75,21196.75,21194.25,5.0,5,2025-05-23 04:54:00-04:00,2025-05-23,4,1,21194.25,1.0,filled,True,75.25,-3.25
2025-05-22,5,bearish,21191.75,21196.75,21194.25,5.0,6,2025-05-23 04:58:00-04:00,2025-05-23,4,1,21190.5,0.15,edge_near,True,71.5,-2.0
2025-05-22,5,bullish,21194.5,21227.25,21210.875,32.75,1,2025-05-23 03:21:00-04:00,2025-05-23,3,1,21193.0,1.0,filled,True,38.5,-6.5
2025-05-22,5,bullish,21194.5,21227.25,21210.875,32.75,2,2025-05-23 04:48:00-04:00,2025-05-23,4,1,21194.75,1.0,filled,False,4.0,-75.75
2025-05-22,5,bullish,21194.5,21227.25,21210.875,32.75,3,2025-05-23 04:54:00-04:00,2025-05-23,4,1,21194.25,1.0,filled,False,3.25,-75.25
2025-05-22,5,bullish,21194.5,21227.25,21210.875,32.75,4,2025-05-25 18:24:00-04:00,2025-05-25,18,3,21200.25,1.0,filled,True,26.5,-62.75
2025-05-22,5,bullish,21194.5,21227.25,21210.875,32.75,5,2025-05-25 18:29:00-04:00,2025-05-25,18,3,21195.0,1.0,filled,False,8.75,-57.5
2025-05-22,5,bullish,21194.5,21227.25,21210.875,32.75,6,2025-05-25 19:05:00-04:00,2025-05-25,19,3,21198.0,1.0,filled,True,14.25,-36.0
2025-05-22,5,bullish,21261.75,21279.5,21270.625,17.75,1,2025-05-26 02:59:00-04:00,2025-05-26,2,4,21250.75,1.0,filled,True,27.25,-19.75
2025-05-22,5,bullish,21261.75,21279.5,21270.625,17.75,2,2025-05-26 03:08:00-04:00,2025-05-26,3,4,21261.25,1.0,filled,True,22.75,-30.25
2025-05-22,5,bullish,21261.75,21279.5,21270.625,17.75,3,2025-05-26 03:21:00-04:00,2025-05-26,3,4,21261.5,1.0,filled,True,24.25,-18.25
2025-05-22,5,bullish,21261.75,21279.5,21270.625,17.75,4,2025-05-26 03:25:00-04:00,2025-05-26,3,4,21261.0,1.0,filled,True,24.75,-17.75
2025-05-22,5,bullish,21261.75,21279.5,21270.625,17.75,5,2025-05-26 03:37:00-04:00,2025-05-26,3,4,21261.75,1.0,filled,True,24.0,-18.5
2025-05-22,5,bullish,21261.75,21279.5,21270.625,17.75,6,2025-05-26 03:56:00-04:00,2025-05-26,3,4,21256.25,1.0,filled,True,29.5,-12.25
2025-05-26,5,bullish,21268.0,21293.0,21280.5,25.0,1,2025-05-27 03:08:00-04:00,2025-05-27,3,1,21266.0,1.0,filled,True,94.0,-15.0
2025-05-26,5,bullish,21268.0,21293.0,21280.5,25.0,2,2025-05-27 03:14:00-04:00,2025-05-27,3,1,21269.0,1.0,filled,True,91.0,-6.25
2025-05-26,5,bullish,21268.0,21293.0,21280.5,25.0,3,2025-05-27 07:00:00-04:00,2025-05-27,7,1,21294.0,0.83,filled,True,16.75,-21.75
2025-05-26,5,bullish,21268.0,21293.0,21280.5,25.0,4,2025-05-27 07:15:00-04:00,2025-05-27,7,1,21294.5,0.66,through_CE,True,16.25,-18.0
2025-05-26,5,bullish,21268.0,21293.0,21280.5,25.0,5,2025-05-27 07:30:00-04:00,2025-05-27,7,1,21295.0,0.03,edge_near,True,15.75,-31.25
2025-05-26,5,bullish,21268.0,21293.0,21280.5,25.0,6,2025-05-27 07:49:00-04:00,2025-05-27,7,1,21292.5,0.07,edge_near,True,14.25,-33.5
2025-05-26,5,bearish,21283.75,21292.5,21288.125,8.75,1,2025-05-27 03:22:00-04:00,2025-05-27,3,1,21282.0,1.0,filled,False,3.5,-78.0
2025-05-26,5,bearish,21283.75,21292.5,21288.125,8.75,2,2025-05-27 07:01:00-04:00,2025-05-27,7,1,21288.5,1.0,filled,True,16.25,-22.25
2025-05-26,5,bearish,21283.75,21292.5,21288.125,8.75,3,2025-05-27 07:08:00-04:00,2025-05-27,7,1,21284.5,1.0,filled,False,8.75,-26.25
2025-05-26,5,bearish,21283.75,21292.5,21288.125,8.75,4,2025-05-27 07:16:00-04:00,2025-05-27,7,1,21287.25,1.0,filled,True,10.75,-23.5
2025-05-26,5,bearish,21283.75,21292.5,21288.125,8.75,5,2025-05-27 07:25:00-04:00,2025-05-27,7,1,21291.25,1.0,filled,True,27.5,-19.5
2025-05-26,5,bearish,21283.75,21292.5,21288.125,8.75,6,2025-05-27 07:30:00-04:00,2025-05-27,7,1,21295.0,1.0,filled,True,31.25,-15.75
2025-05-27,5,bullish,21279.0,21284.0,21281.5,5.0,1,2025-05-29 21:05:00-04:00,2025-05-29,21,2,21305.75,1.0,filled,True,47.5,-37.5
2025-05-27,5,bullish,21279.0,21284.0,21281.5,5.0,2,2025-05-29 21:20:00-04:00,2025-05-29,21,2,21285.0,0.7,through_CE,True,68.25,-4.5
2025-05-27,5,bullish,21279.0,21284.0,21281.5,5.0,3,2025-05-30 08:09:00-04:00,2025-05-30,8,3,21373.75,0.45,approached_CE,True,38.75,-147.75
2025-05-27,5,bullish,21279.0,21284.0,21281.5,5.0,4,2025-05-30 08:11:00-04:00,2025-05-30,8,3,21258.5,1.0,filled,True,112.5,-32.5
2025-05-27,5,bullish,21279.0,21284.0,21281.5,5.0,5,2025-05-30 08:23:00-04:00,2025-05-30,8,3,21283.25,0.3,approached_CE,True,98.25,-10.25
2025-05-27,5,bullish,21279.0,21284.0,21281.5,5.0,6,2025-05-30 08:26:00-04:00,2025-05-30,8,3,21281.75,1.0,filled,True,99.75,-8.75
2025-05-27,5,bullish,21291.75,21292.25,21292.0,0.5,1,2025-05-29 21:05:00-04:00,2025-05-29,21,2,21305.75,1.0,filled,True,47.5,-37.5
2025-05-27,5,bullish,21291.75,21292.25,21292.0,0.5,2,2025-05-29 21:20:00-04:00,2025-05-29,21,2,21285.0,1.0,filled,True,68.25,-4.5
2025-05-27,5,bullish,21291.75,21292.25,21292.0,0.5,3,2025-05-30 08:09:00-04:00,2025-05-30,8,3,21373.75,1.0,filled,True,38.75,-147.75
2025-05-27,5,bullish,21291.75,21292.25,21292.0,0.5,4,2025-05-30 08:14:00-04:00,2025-05-30,8,3,21281.75,1.0,filled,True,89.25,-24.5
2025-05-27,5,bullish,21291.75,21292.25,21292.0,0.5,5,2025-05-30 08:23:00-04:00,2025-05-30,8,3,21283.25,1.0,filled,True,98.25,-10.25
2025-05-27,5,bullish,21291.75,21292.25,21292.0,0.5,6,2025-05-30 08:26:00-04:00,2025-05-30,8,3,21281.75,1.0,filled,True,99.75,-8.75
2025-05-27,5,bullish,21300.25,21301.25,21300.75,1.0,1,2025-05-29 12:00:00-04:00,2025-05-29,12,2,21314.5,0.25,approached_CE,True,157.25,-13.5
2025-05-27,5,bullish,21300.25,21301.25,21300.75,1.0,2,2025-05-29 21:05:00-04:00,2025-05-29,21,2,21305.75,1.0,filled,True,47.5,-37.5
2025-05-27,5,bullish,21300.25,21301.25,21300.75,1.0,3,2025-05-29 21:19:00-04:00,2025-05-29,21,2,21294.25,1.0,filled,True,59.0,-13.75
2025-05-27,5,bullish,21300.25,21301.25,21300.75,1.0,4,2025-05-29 21:23:00-04:00,2025-05-29,21,2,21308.75,1.0,filled,True,44.5,-12.0
2025-05-27,5,bullish,21300.25,21301.25,21300.75,1.0,5,2025-05-30 08:09:00-04:00,2025-05-30,8,3,21373.75,1.0,filled,True,38.75,-147.75
2025-05-27,5,bullish,21300.25,21301.25,21300.75,1.0,6,2025-05-30 08:14:00-04:00,2025-05-30,8,3,21281.75,1.0,filled,True,89.25,-24.5
2025-05-27,5,bearish,21284.5,21301.25,21292.875,16.75,1,2025-05-29 12:00:00-04:00,2025-05-29,12,2,21314.5,1.0,filled,True,13.5,-157.25
2025-05-27,5,bearish,21284.5,21301.25,21292.875,16.75,2,2025-05-29 21:05:00-04:00,2025-05-29,21,2,21305.75,1.0,filled,True,37.5,-47.5
2025-05-27,5,bearish,21284.5,21301.25,21292.875,16.75,3,2025-05-29 21:19:00-04:00,2025-05-29,21,2,21294.25,1.0,filled,True,13.75,-59.0
2025-05-27,5,bearish,21284.5,21301.25,21292.875,16.75,4,2025-05-30 08:09:00-04:00,2025-05-30,8,3,21373.75,1.0,filled,True,147.75,-38.75
2025-05-27,5,bearish,21284.5,21301.25,21292.875,16.75,5,2025-05-30 08:14:00-04:00,2025-05-30,8,3,21281.75,1.0,filled,True,24.5,-89.25
2025-05-27,5,bearish,21284.5,21301.25,21292.875,16.75,6,2025-05-30 08:23:00-04:00,2025-05-30,8,3,21283.25,1.0,filled,True,10.25,-98.25
2025-05-27,5,bearish,21237.75,21254.75,21246.25,17.0,1,2025-05-30 08:11:00-04:00,2025-05-30,8,3,21258.5,1.0,filled,True,32.5,-112.5
2025-05-27,5,bearish,21237.75,21254.75,21246.25,17.0,2,2025-05-30 09:51:00-04:00,2025-05-30,9,3,21244.25,1.0,filled,False,9.5,-155.25
2025-05-27,5,bearish,21237.75,21254.75,21246.25,17.0,3,2025-05-30 09:55:00-04:00,2025-05-30,9,3,21260.5,1.0,filled,True,10.25,-139.0
2025-05-27,5,bearish,21237.75,21254.75,21246.25,17.0,4,2025-05-30 09:59:00-04:00,2025-05-30,9,3,21260.0,1.0,filled,False,6.0,-139.5
2025-05-27,5,bearish,21237.75,21254.75,21246.25,17.0,5,2025-05-30 12:22:00-04:00,2025-05-30,12,3,21254.0,1.0,filled,True,182.5,-17.5
2025-05-27,5,bearish,21237.75,21254.75,21246.25,17.0,6,2025-05-30 14:10:00-04:00,2025-05-30,14,3,21239.25,1.0,filled,True,11.75,-118.25
2025-05-27,5,bullish,21245.5,21249.25,21247.375,3.75,1,2025-05-30 08:11:00-04:00,2025-05-30,8,3,21258.5,1.0,filled,True,112.5,-32.5
2025-05-27,5,bullish,21245.5,21249.25,21247.375,3.75,2,2025-05-30 09:51:00-04:00,2025-05-30,9,3,21244.25,1.0,filled,True,155.25,-9.5
2025-05-27,5,bullish,21245.5,21249.25,21247.375,3.75,3,2025-05-30 12:22:00-04:00,2025-05-30,12,3,21254.0,1.0,filled,True,17.5,-182.5
2025-05-27,5,bullish,21245.5,21249.25,21247.375,3.75,4,2025-05-30 14:15:00-04:00,2025-05-30,14,3,21246.5,1.0,filled,True,111.0,-19.0
2025-05-27,5,bullish,21245.5,21249.25,21247.375,3.75,5,2025-06-01 23:05:00-04:00,2025-06-01,23,5,21247.25,1.0,filled,True,11.5,-20.25
2025-05-27,5,bullish,21245.5,21249.25,21247.375,3.75,6,2025-06-01 23:08:00-04:00,2025-06-01,23,5,21244.5,1.0,filled,True,14.25,-17.5
2025-05-27,5,bullish,21283.0,21292.0,21287.5,9.0,1,2025-05-29 21:05:00-04:00,2025-05-29,21,2,21305.75,1.0,filled,True,47.5,-37.5
2025-05-27,5,bullish,21283.0,21292.0,21287.5,9.0,2,2025-05-29 21:20:00-04:00,2025-05-29,21,2,21285.0,1.0,filled,True,68.25,-4.5
2025-05-27,5,bullish,21283.0,21292.0,21287.5,9.0,3,2025-05-30 08:09:00-04:00,2025-05-30,8,3,21373.75,1.0,filled,True,38.75,-147.75
2025-05-27,5,bullish,21283.0,21292.0,21287.5,9.0,4,2025-05-30 08:14:00-04:00,2025-05-30,8,3,21281.75,1.0,filled,True,89.25,-24.5
2025-05-27,5,bullish,21283.0,21292.0,21287.5,9.0,5,2025-05-30 08:23:00-04:00,2025-05-30,8,3,21283.25,1.0,filled,True,98.25,-10.25
2025-05-27,5,bullish,21283.0,21292.0,21287.5,9.0,6,2025-05-30 08:26:00-04:00,2025-05-30,8,3,21281.75,1.0,filled,True,99.75,-8.75
2025-05-28,5,bullish,21506.0,21511.0,21508.5,5.0,1,2025-05-29 09:47:00-04:00,2025-05-29,9,1,21522.0,1.0,filled,True,35.75,-141.75
2025-05-28,5,bullish,21506.0,21511.0,21508.5,5.0,2,2025-05-29 09:57:00-04:00,2025-05-29,9,1,21518.5,1.0,filled,True,15.5,-138.25
2025-05-28,5,bullish,21506.0,21511.0,21508.5,5.0,3,2025-05-29 10:54:00-04:00,2025-05-29,10,1,21497.0,1.0,filled,True,25.0,-76.5
2025-05-28,5,bullish,21506.0,21511.0,21508.5,5.0,4,2025-05-29 10:56:00-04:00,2025-05-29,10,1,21510.5,1.0,filled,True,11.5,-90.0
2025-05-28,5,bullish,21506.0,21511.0,21508.5,5.0,5,2025-05-29 11:00:00-04:00,2025-05-29,11,1,21519.0,1.0,filled,False,0.25,-218.0
2025-05-28,5,bullish,21506.0,21511.0,21508.5,5.0,6,2025-05-29 11:12:00-04:00,2025-05-29,11,1,21494.25,1.0,filled,True,16.0,-193.25
2025-05-28,5,bullish,21526.5,21538.0,21532.25,11.5,1,2025-05-29 09:41:00-04:00,2025-05-29,9,1,21547.25,0.30434782608695654,approached_CE,True,33.0,-167.0
2025-05-28,5,bullish,21526.5,21538.0,21532.25,11.5,2,2025-05-29 09:44:00-04:00,2025-05-29,9,1,21526.5,1.0,filled,True,31.25,-146.25
2025-05-28,5,bullish,21526.5,21538.0,21532.25,11.5,3,2025-05-29 09:51:00-04:00,2025-05-29,9,1,21526.5,1.0,filled,True,31.25,-146.25
2025-05-28,5,bullish,21526.5,21538.0,21532.25,11.5,4,2025-05-29 09:55:00-04:00,2025-05-29,9,1,21555.0,1.0,filled,False,2.75,-174.75
2025-05-28,5,bullish,21526.5,21538.0,21532.25,11.5,5,2025-05-29 10:02:00-04:00,2025-05-29,10,1,21520.5,1.0,filled,True,13.5,-140.25
2025-05-28,5,bullish,21526.5,21538.0,21532.25,11.5,6,2025-06-02 15:04:00-04:00,2025-06-02,15,5,21523.0,1.0,filled,True,31.5,-27.25
2025-05-28,5,bearish,21504.75,21538.0,21521.375,33.25,1,2025-05-29 09:41:00-04:00,2025-05-29,9,1,21547.25,1.0,filled,True,167.0,-33.0
2025-05-28,5,bearish,21504.75,21538.0,21521.375,33.25,2,2025-05-29 09:44:00-04:00,2025-05-29,9,1,21526.5,1.0,filled,True,146.25,-31.25
2025-05-28,5,bearish,21504.75,21538.0,21521.375,33.25,3,2025-05-29 09:55:00-04:00,2025-05-29,9,1,21555.0,1.0,filled,True,174.75,-2.75
2025-05-28,5,bearish,21504.75,21538.0,21521.375,33.25,4,2025-05-29 10:54:00-04:00,2025-05-29,10,1,21497.0,0.09022556390977443,edge_near,True,76.5,-25.0
2025-05-28,5,bearish,21504.75,21538.0,21521.375,33.25,5,2025-05-29 10:56:00-04:00,2025-05-29,10,1,21510.5,0.518796992481203,through_CE,True,90.0,-11.5
2025-05-28,5,bearish,21504.75,21538.0,21521.375,33.25,6,2025-05-29 11:06:00-04:00,2025-05-29,11,1,21497.25,0.03007518796992481,edge_near,True,196.25,-13.0
2025-05-29,5,bullish,21671.25,21677.75,21674.5,6.5,1,2025-06-03 11:03:00-04:00,2025-06-03,11,5,21673.5,1.0,filled,True,19.0,-21.25
2025-05-29,5,bullish,21671.25,21677.75,21674.5,6.5,2,2025-06-03 11:18:00-04:00,2025-06-03,11,5,21673.5,1.0,filled,True,37.25,-18.5
2025-05-29,5,bullish,21671.25,21677.75,21674.5,6.5,3,2025-06-03 11:34:00-04:00,2025-06-03,11,5,21666.75,1.0,filled,True,62.0,-11.75
2025-05-29,5,bullish,21671.25,21677.75,21674.5,6.5,4,2025-06-03 11:36:00-04:00,2025-06-03,11,5,21673.5,1.0,filled,True,71.75,-18.5
2025-05-29,5,bullish,21671.25,21677.75,21674.5,6.5,5,2025-06-03 11:39:00-04:00,2025-06-03,11,5,21671.0,1.0,filled,True,74.75,-16.0
2025-05-29,5,bullish,21671.25,21677.75,21674.5,6.5,6,2025-06-03 11:53:00-04:00,2025-06-03,11,5,21671.75,1.0,filled,True,76.0,-6.5
2025-05-29,5,bearish,21612.75,21661.5,21637.125,48.75,1,2025-06-03 10:00:00-04:00,2025-06-03,10,5,21610.0,0.5333333333333333,through_CE,True,52.5,-59.25
2025-05-29,5,bearish,21612.75,21661.5,21637.125,48.75,2,2025-06-03 10:15:00-04:00,2025-06-03,10,5,21615.0,0.3333333333333333,approached_CE,True,31.0,-62.25
2025-05-29,5,bearish,21612.75,21661.5,21637.125,48.75,3,2025-06-03 10:39:00-04:00,2025-06-03,10,5,21613.0,0.09743589743589744,edge_near,True,10.25,-73.5
2025-05-29,5,bearish,21612.75,21661.5,21637.125,48.75,4,2025-06-03 10:42:00-04:00,2025-06-03,10,5,21607.0,1.0,filled,False,4.25,-79.5
2025-05-29,5,bearish,21612.75,21661.5,21637.125,48.75,5,2025-06-03 11:05:00-04:00,2025-06-03,11,5,21673.25,1.0,filled,True,21.0,-19.25
2025-05-29,5,bearish,21612.75,21661.5,21637.125,48.75,6,2025-06-03 11:07:00-04:00,2025-06-03,11,5,21658.5,1.0,filled,False,6.25,-34.75
2025-05-29,5,bearish,21537.5,21560.5,21549.0,23.0,1,2025-06-02 15:24:00-04:00,2025-06-02,15,4,21538.0,0.2717391304347826,approached_CE,True,42.25,-38.75
2025-05-29,5,bearish,21537.5,21560.5,21549.0,23.0,2,2025-06-02 15:50:00-04:00,2025-06-02,15,4,21524.75,0.15217391304347827,edge_near,True,29.0,-52.0
2025-05-29,5,bearish,21537.5,21560.5,21549.0,23.0,3,2025-06-02 15:59:00-04:00,2025-06-02,15,4,21533.25,1.0,filled,False,9.75,-43.5
2025-05-29,5,bearish,21537.5,21560.5,21549.0,23.0,4,2025-06-02 16:31:00-04:00,2025-06-02,16,4,21558.5,1.0,filled,False,9.0,-3.0
2025-05-29,5,bearish,21537.5,21560.5,21549.0,23.0,5,2025-06-02 18:18:00-04:00,2025-06-02,18,4,21537.5,0.21739130434782608,edge_near,True,28.75,-5.0
2025-05-29,5,bearish,21537.5,21560.5,21549.0,23.0,6,2025-06-02 19:29:00-04:00,2025-06-02,19,4,21543.0,0.31521739130434784,approached_CE,True,69.0,-1.75
2025-05-30,5,bullish,21338.5,21358.25,21348.375,19.75,1,2025-06-01 18:12:00-04:00,2025-06-01,18,2,21348.5,1.0,filled,False,0.0,-49.5
2025-05-30,5,bullish,21338.5,21358.25,21348.375,19.75,2,2025-06-02 09:31:00-04:00,2025-06-02,9,3,21345.0,1.0,filled,True,113.0,-110.5
2025-05-30,5,bullish,21338.5,21358.25,21348.375,19.75,3,2025-06-02 09:50:00-04:00,2025-06-02,9,3,21367.0,1.0,filled,True,51.75,-132.5
2025-05-30,5,bullish,21338.5,21358.25,21348.375,19.75,4,2025-06-02 09:55:00-04:00,2025-06-02,9,3,21336.0,1.0,filled,True,82.75,-101.5
2025-05-30,5,bullish,21338.5,21358.25,21348.375,19.75,5,2025-06-02 10:19:00-04:00,2025-06-02,10,3,21311.75,1.0,filled,True,107.0,-9.25
2025-05-30,5,bullish,21338.5,21358.25,21348.375,19.75,6,2025-06-02 10:22:00-04:00,2025-06-02,10,3,21344.5,1.0,filled,True,74.25,-21.75
2025-05-30,5,bearish,21291.0,21295.25,21293.125,4.25,1,2025-06-01 19:14:00-04:00,2025-06-01,19,2,21303.0,1.0,filled,True,26.25,-17.0
2025-05-30,5,bearish,21291.0,21295.25,21293.125,4.25,2,2025-06-01 19:16:00-04:00,2025-06-01,19,2,21298.75,1.0,filled,True,22.0,-27.25
2025-05-30,5,bearish,21291.0,21295.25,21293.125,4.25,3,2025-06-01 19:29:00-04:00,2025-06-01,19,2,21293.75,1.0,filled,True,17.0,-32.25
2025-05-30,5,bearish,21291.0,21295.25,21293.125,4.25,4,2025-06-01 19:35:00-04:00,2025-06-01,19,2,21303.5,1.0,filled,True,16.75,-22.5
2025-05-30,5,bearish,21291.0,21295.25,21293.125,4.25,5,2025-06-01 19:55:00-04:00,2025-06-01,19,2,21297.5,1.0,filled,True,13.0,-28.5
2025-05-30,5,bearish,21291.0,21295.25,21293.125,4.25,6,2025-06-01 20:30:00-04:00,2025-06-01,20,2,21291.0,1.0,filled,False,6.5,-22.25
2025-05-30,5,bearish,21276.5,21286.25,21281.375,9.75,1,2025-06-01 19:30:00-04:00,2025-06-01,19,2,21280.75,1.0,filled,False,4.0,-45.25
2025-05-30,5,bearish,21276.5,21286.25,21281.375,9.75,2,2025-06-01 20:39:00-04:00,2025-06-01,20,2,21291.75,1.0,filled,True,13.75,-21.5
2025-05-30,5,bearish,21276.5,21286.25,21281.375,9.75,3,2025-06-01 20:50:00-04:00,2025-06-01,20,2,21290.75,1.0,filled,True,23.75,-22.5
2025-05-30,5,bearish,21276.5,21286.25,21281.375,9.75,4,2025-06-01 20:52:00-04:00,2025-06-01,20,2,21288.75,1.0,filled,True,21.75,-24.5
2025-05-30,5,bearish,21276.5,21286.25,21281.375,9.75,5,2025-06-01 20:56:00-04:00,2025-06-01,20,2,21288.75,1.0,filled,True,21.75,-24.5
2025-05-30,5,bearish,21276.5,21286.25,21281.375,9.75,6,2025-06-01 21:34:00-04:00,2025-06-01,21,2,21288.75,1.0,filled,True,32.75,-4.5
2025-06-02,5,bearish,21381.5,21406.25,21393.875,24.75,1,2025-06-03 03:25:00-04:00,2025-06-03,3,1,21406.5,1.0,filled,False,8.25,-46.75
2025-06-02,5,bearish,21381.5,21406.25,21393.875,24.75,2,2025-06-03 04:19:00-04:00,2025-06-03,4,1,21406.0,1.0,filled,False,7.75,-49.5
2025-06-03,5,bullish,21537.0,21540.5,21538.75,3.5,1,2025-06-05 15:17:00-04:00,2025-06-05,15,2,21550.5,1.0,filled,True,124.75,-47.0
2025-06-03,5,bullish,21537.0,21540.5,21538.75,3.5,2,2025-06-05 15:23:00-04:00,2025-06-05,15,2,21522.5,1.0,filled,True,152.75,-15.75
2025-06-03,5,bullish,21537.0,21540.5,21538.75,3.5,3,2025-06-05 15:25:00-04:00,2025-06-05,15,2,21537.75,1.0,filled,True,137.5,-25.5
2025-06-03,5,bullish,21537.0,21540.5,21538.75,3.5,4,2025-06-05 16:15:00-04:00,2025-06-05,16,2,21536.0,1.0,filled,True,57.5,-25.75
2025-06-03,5,bullish,21537.0,21540.5,21538.75,3.5,5,2025-06-05 16:19:00-04:00,2025-06-05,16,2,21544.75,1.0,filled,True,48.75,-34.5
2025-06-03,5,bullish,21537.0,21540.5,21538.75,3.5,6,2025-06-05 16:37:00-04:00,2025-06-05,16,2,21540.0,1.0,filled,True,14.0,-29.75
2025-06-03,5,bullish,21542.0,21558.25,21550.125,16.25,1,2025-06-05 15:17:00-04:00,2025-06-05,15,2,21550.5,1.0,filled,True,124.75,-47.0
2025-06-03,5,bullish,21542.0,21558.25,21550.125,16.25,2,2025-06-05 15:26:00-04:00,2025-06-05,15,2,21580.0,1.0,filled,True,95.25,-59.0
