fvg_date,level,level_price,touch_ordinal,touch_ts,touch_date,touch_hour,days_since,approach,candle_dir,is_manip,reversed,mfe,mae
2025-08-06,l,23184.0,1,2025-08-20 09:53:00-04:00,2025-08-20,9,14,from_above,1,False,True,45.0,-151.75
2025-08-06,l,23184.0,2,2025-08-20 10:04:00-04:00,2025-08-20,10,14,from_above,1,False,True,33.75,-135.5
2025-08-06,l,23184.0,3,2025-08-20 11:20:00-04:00,2025-08-20,11,14,from_below,1,False,True,32.0,-93.75
2025-08-06,l,23184.0,4,2025-08-20 11:52:00-04:00,2025-08-20,11,14,from_above,1,False,True,130.0,-21.25
2025-08-06,l,23184.0,5,2025-08-20 11:55:00-04:00,2025-08-20,11,14,from_below,1,False,True,22.75,-128.5
2025-08-06,l,23184.0,6,2025-08-20 12:01:00-04:00,2025-08-20,12,14,from_below,1,False,True,19.0,-106.5
2025-08-06,ce,23211.75,1,2025-08-20 09:51:00-04:00,2025-08-20,9,14,from_above,1,False,True,31.5,-177.0
2025-08-06,ce,23211.75,2,2025-08-20 10:01:00-04:00,2025-08-20,10,14,from_below,1,False,True,158.25,-21.0
2025-08-06,ce,23211.75,3,2025-08-20 11:24:00-04:00,2025-08-20,11,14,from_below,1,False,True,62.5,-65.5
2025-08-06,ce,23211.75,4,2025-08-20 11:49:00-04:00,2025-08-20,11,14,from_above,1,False,True,85.5,-65.75
2025-08-06,ce,23211.75,5,2025-08-20 12:03:00-04:00,2025-08-20,12,14,from_below,1,False,True,13.25,-94.0
2025-08-06,ce,23211.75,6,2025-08-20 12:08:00-04:00,2025-08-20,12,14,from_below,1,False,True,19.0,-88.25
2025-08-07,h,23610.75,1,2025-08-08 09:42:00-04:00,2025-08-08,9,1,from_below,-1,False,True,14.0,-92.25
2025-08-07,h,23610.75,2,2025-08-08 09:45:00-04:00,2025-08-08,9,1,from_below,-1,False,True,24.0,-74.75
2025-08-07,h,23610.75,3,2025-08-08 09:50:00-04:00,2025-08-08,9,1,from_above,-1,False,True,74.5,-15.5
2025-08-07,h,23610.75,4,2025-08-08 11:40:00-04:00,2025-08-08,11,1,from_above,-1,False,True,91.75,-3.0
2025-08-07,h,23610.75,5,2025-08-11 15:51:00-04:00,2025-08-11,15,4,from_above,-1,False,True,36.0,-25.5
2025-08-07,h,23610.75,6,2025-08-11 15:54:00-04:00,2025-08-11,15,4,from_below,-1,False,True,16.75,-44.75
2025-08-07,l,23569.5,1,2025-08-08 05:13:00-04:00,2025-08-08,5,1,from_below,-1,False,False,8.0,-10.0
2025-08-07,l,23569.5,2,2025-08-08 05:25:00-04:00,2025-08-08,5,1,from_above,-1,False,False,6.5,-9.25
2025-08-07,l,23569.5,3,2025-08-08 05:49:00-04:00,2025-08-08,5,1,from_below,-1,False,False,5.25,-9.75
2025-08-07,l,23569.5,4,2025-08-08 06:01:00-04:00,2025-08-08,6,1,from_below,-1,False,False,6.75,-8.25
2025-08-07,l,23569.5,5,2025-08-08 06:07:00-04:00,2025-08-08,6,1,from_above,-1,False,False,3.75,-10.5
2025-08-07,l,23569.5,6,2025-08-08 06:13:00-04:00,2025-08-08,6,1,from_below,-1,False,False,6.0,-8.25
2025-08-07,ce,23590.125,1,2025-08-08 09:41:00-04:00,2025-08-08,9,1,from_below,-1,False,True,27.5,-102.5
2025-08-07,ce,23590.125,2,2025-08-11 15:55:00-04:00,2025-08-11,15,4,from_above,-1,False,True,57.5,-4.0
2025-08-07,ce,23590.125,3,2025-08-19 10:42:00-04:00,2025-08-19,10,12,from_above,-1,False,False,6.25,-81.0
2025-08-07,ce,23590.125,4,2025-08-19 10:46:00-04:00,2025-08-19,10,12,from_below,-1,False,True,72.25,-13.75
2025-08-07,ce,23590.125,5,2025-08-19 10:54:00-04:00,2025-08-19,10,12,from_below,-1,False,True,74.25,-11.75
2025-08-07,ce,23590.125,6,2025-08-19 11:35:00-04:00,2025-08-19,11,12,from_below,-1,False,True,61.0,-13.0
2025-08-08,h,23644.5,1,2025-08-11 15:32:00-04:00,2025-08-11,15,3,from_above,1,False,False,7.5,-66.25
2025-08-08,h,23644.5,2,2025-08-11 15:37:00-04:00,2025-08-11,15,3,from_above,1,False,False,8.5,-64.25
2025-08-08,h,23644.5,3,2025-08-11 15:41:00-04:00,2025-08-11,15,3,from_above,1,False,False,4.75,-61.5
2025-08-08,h,23644.5,4,2025-08-11 15:50:00-04:00,2025-08-11,15,3,from_below,1,False,True,40.5,-21.0
2025-08-08,h,23644.5,5,2025-08-11 15:59:00-04:00,2025-08-11,15,3,from_below,1,False,True,22.5,-10.0
2025-08-08,h,23644.5,6,2025-08-11 16:06:00-04:00,2025-08-11,16,3,from_below,1,False,True,23.0,-5.0
2025-08-08,l,23604.0,1,2025-08-11 15:52:00-04:00,2025-08-11,15,3,from_above,1,False,True,44.0,-17.5
2025-08-08,l,23604.0,2,2025-08-11 15:57:00-04:00,2025-08-11,15,3,from_below,1,False,True,16.75,-41.5
2025-08-08,l,23604.0,3,2025-08-12 01:03:00-04:00,2025-08-12,1,4,from_above,1,False,True,36.25,-20.25
2025-08-08,l,23604.0,4,2025-08-12 01:38:00-04:00,2025-08-12,1,4,from_above,1,False,True,63.5,-9.75
2025-08-08,l,23604.0,5,2025-08-12 01:45:00-04:00,2025-08-12,1,4,from_above,1,False,True,63.5,-1.0
2025-08-08,l,23604.0,6,2025-08-19 10:37:00-04:00,2025-08-19,10,11,from_above,1,False,True,11.75,-96.0
2025-08-08,ce,23624.25,1,2025-08-11 15:50:00-04:00,2025-08-11,15,3,from_above,1,False,True,21.0,-40.5
2025-08-08,ce,23624.25,2,2025-08-11 15:59:00-04:00,2025-08-11,15,3,from_below,1,False,True,22.5,-10.0
2025-08-08,ce,23624.25,3,2025-08-11 16:01:00-04:00,2025-08-11,16,3,from_above,1,False,True,10.75,-17.25
2025-08-08,ce,23624.25,4,2025-08-11 16:16:00-04:00,2025-08-11,16,3,from_above,1,False,False,5.5,-9.25
2025-08-08,ce,23624.25,5,2025-08-11 16:24:00-04:00,2025-08-11,16,3,from_below,1,False,False,2.5,-8.0
2025-08-08,ce,23624.25,6,2025-08-11 16:51:00-04:00,2025-08-11,16,3,from_above,1,False,False,3.25,-3.5
2025-08-11,h,23736.75,1,2025-08-12 08:30:00-04:00,2025-08-12,8,1,from_below,1,True,True,81.25,-79.75
2025-08-11,h,23736.75,2,2025-08-12 08:32:00-04:00,2025-08-12,8,1,from_above,1,True,True,87.25,-25.0
2025-08-11,h,23736.75,3,2025-08-12 09:05:00-04:00,2025-08-12,9,1,from_above,1,True,True,64.25,-122.25
2025-08-11,h,23736.75,4,2025-08-12 09:23:00-04:00,2025-08-12,9,1,from_below,1,True,True,110.5,-76.0
2025-08-11,h,23736.75,5,2025-08-12 09:25:00-04:00,2025-08-12,9,1,from_below,1,True,True,110.5,-76.0
2025-08-11,h,23736.75,6,2025-08-12 09:44:00-04:00,2025-08-12,9,1,from_above,1,True,True,56.5,-115.75
2025-08-11,l,23715.5,1,2025-08-12 08:30:00-04:00,2025-08-12,8,1,from_below,1,True,True,81.25,-79.75
2025-08-11,l,23715.5,2,2025-08-12 09:31:00-04:00,2025-08-12,9,1,from_above,1,True,True,96.75,-89.75
2025-08-11,l,23715.5,3,2025-08-12 09:44:00-04:00,2025-08-12,9,1,from_above,1,True,True,56.5,-115.75
2025-08-11,l,23715.5,4,2025-08-12 09:48:00-04:00,2025-08-12,9,1,from_above,1,True,True,62.25,-83.25
2025-08-11,l,23715.5,5,2025-08-12 09:54:00-04:00,2025-08-12,9,1,from_below,1,True,True,90.25,-69.5
2025-08-11,l,23715.5,6,2025-08-12 10:08:00-04:00,2025-08-12,10,1,from_below,1,True,True,27.5,-115.75
2025-08-11,ce,23726.125,1,2025-08-12 08:30:00-04:00,2025-08-12,8,1,from_below,1,True,True,81.25,-79.75
2025-08-11,ce,23726.125,2,2025-08-12 08:33:00-04:00,2025-08-12,8,1,from_above,1,True,True,88.25,-24.0
2025-08-11,ce,23726.125,3,2025-08-12 09:08:00-04:00,2025-08-12,9,1,from_above,1,True,True,78.0,-108.5
2025-08-11,ce,23726.125,4,2025-08-12 09:16:00-04:00,2025-08-12,9,1,from_above,1,True,True,68.25,-118.25
2025-08-11,ce,23726.125,5,2025-08-12 09:20:00-04:00,2025-08-12,9,1,from_above,1,True,True,80.5,-106.0
2025-08-11,ce,23726.125,6,2025-08-12 09:30:00-04:00,2025-08-12,9,1,from_above,1,True,True,69.75,-116.75
2025-08-12,h,23763.25,1,2025-08-15 11:40:00-04:00,2025-08-15,11,3,from_above,-1,False,True,57.0,-27.75
2025-08-12,h,23763.25,2,2025-08-15 11:48:00-04:00,2025-08-15,11,3,from_below,-1,False,True,11.5,-52.5
2025-08-12,h,23763.25,3,2025-08-15 12:29:00-04:00,2025-08-15,12,3,from_above,-1,False,True,58.75,-4.25
2025-08-12,h,23763.25,4,2025-08-15 12:31:00-04:00,2025-08-15,12,3,from_above,-1,False,True,56.25,-6.75
2025-08-12,h,23763.25,5,2025-08-18 04:18:00-04:00,2025-08-18,4,6,from_above,-1,False,True,28.75,-24.25
2025-08-12,h,23763.25,6,2025-08-18 04:23:00-04:00,2025-08-18,4,6,from_above,-1,False,True,31.5,-21.5
2025-08-12,l,23682.5,1,2025-08-19 09:33:00-04:00,2025-08-19,9,7,from_above,-1,False,True,49.0,-69.25
2025-08-12,l,23682.5,2,2025-08-19 09:37:00-04:00,2025-08-19,9,7,from_below,-1,False,True,93.5,-32.0
2025-08-12,l,23682.5,3,2025-08-19 09:44:00-04:00,2025-08-19,9,7,from_above,-1,False,True,45.5,-120.0
2025-08-12,l,23682.5,4,2025-08-19 09:53:00-04:00,2025-08-19,9,7,from_below,-1,False,True,132.75,-37.5
2025-08-12,l,23682.5,5,2025-08-19 09:55:00-04:00,2025-08-19,9,7,from_above,-1,False,True,44.0,-126.25
2025-08-12,l,23682.5,6,2025-08-19 09:59:00-04:00,2025-08-19,9,7,from_above,-1,False,True,49.25,-138.75
2025-08-12,ce,23722.875,1,2025-08-18 10:47:00-04:00,2025-08-18,10,6,from_above,-1,False,True,60.25,-5.25
2025-08-12,ce,23722.875,2,2025-08-18 12:48:00-04:00,2025-08-18,12,6,from_above,-1,False,True,74.75,-2.5
2025-08-12,ce,23722.875,3,2025-08-19 09:31:00-04:00,2025-08-19,9,7,from_above,-1,False,True,33.75,-111.25
2025-08-12,ce,23722.875,4,2025-08-19 09:42:00-04:00,2025-08-19,9,7,from_below,-1,False,True,124.5,-15.75
2025-08-12,ce,23722.875,5,2025-08-19 10:04:00-04:00,2025-08-19,10,7,from_below,-1,False,True,207.5,-6.5
2025-08-12,ce,23722.875,6,2025-08-19 10:07:00-04:00,2025-08-19,10,7,from_below,-1,False,True,200.5,-13.5
2025-08-14,h,23937.75,1,2025-08-15 00:03:00-04:00,2025-08-15,0,1,from_below,1,True,False,4.75,-10.5
2025-08-14,h,23937.75,2,2025-08-15 00:18:00-04:00,2025-08-15,0,1,from_below,1,True,False,7.5,-13.25
2025-08-14,h,23937.75,3,2025-08-15 00:28:00-04:00,2025-08-15,0,1,from_below,1,True,True,13.5,-9.5
2025-08-14,h,23937.75,4,2025-08-15 00:33:00-04:00,2025-08-15,0,1,from_below,1,True,True,13.0,-10.0
2025-08-14,h,23937.75,5,2025-08-15 00:50:00-04:00,2025-08-15,0,1,from_above,1,True,False,6.5,-15.0
2025-08-14,h,23937.75,6,2025-08-15 01:07:00-04:00,2025-08-15,1,1,from_above,1,True,False,7.0,-14.5
2025-08-14,l,23907.25,1,2025-08-15 04:41:00-04:00,2025-08-15,4,1,from_above,1,True,False,7.25,-32.0
2025-08-14,l,23907.25,2,2025-08-15 04:45:00-04:00,2025-08-15,4,1,from_above,1,True,False,9.75,-28.75
2025-08-14,l,23907.25,3,2025-08-15 06:32:00-04:00,2025-08-15,6,1,from_below,1,True,True,10.5,-16.25
2025-08-14,l,23907.25,4,2025-08-15 06:39:00-04:00,2025-08-15,6,1,from_below,1,True,False,4.25,-22.5
2025-08-14,l,23907.25,5,2025-08-15 06:43:00-04:00,2025-08-15,6,1,from_below,1,True,False,8.5,-18.25
2025-08-14,l,23907.25,6,2025-08-15 06:48:00-04:00,2025-08-15,6,1,from_below,1,True,False,5.0,-19.0
2025-08-14,ce,23922.5,1,2025-08-15 01:22:00-04:00,2025-08-15,1,1,from_above,1,True,True,24.5,-1.25
2025-08-14,ce,23922.5,2,2025-08-15 01:25:00-04:00,2025-08-15,1,1,from_above,1,True,True,23.0,-2.75
2025-08-14,ce,23922.5,3,2025-08-15 01:30:00-04:00,2025-08-15,1,1,from_above,1,True,True,23.0,-1.75
2025-08-14,ce,23922.5,4,2025-08-15 04:37:00-04:00,2025-08-15,4,1,from_above,1,True,False,6.25,-43.25
2025-08-14,ce,23922.5,5,2025-08-15 07:25:00-04:00,2025-08-15,7,1,from_below,1,True,True,36.5,-6.5
2025-08-14,ce,23922.5,6,2025-08-15 07:33:00-04:00,2025-08-15,7,1,from_below,1,True,True,36.5,-6.5
2025-08-15,h,23854.0,1,2025-08-17 18:53:00-04:00,2025-08-17,18,2,from_below,-1,False,True,11.0,-9.25
2025-08-15,h,23854.0,2,2025-08-17 19:33:00-04:00,2025-08-17,19,2,from_below,-1,False,False,6.5,-17.0
2025-08-15,h,23854.0,3,2025-08-17 19:37:00-04:00,2025-08-17,19,2,from_below,-1,False,False,9.75,-13.75
2025-08-15,h,23854.0,4,2025-08-17 19:40:00-04:00,2025-08-17,19,2,from_below,-1,False,True,10.5,-13.0
2025-08-15,h,23854.0,5,2025-08-17 19:46:00-04:00,2025-08-17,19,2,from_above,-1,False,True,15.5,-8.0
2025-08-15,h,23854.0,6,2025-08-17 19:48:00-04:00,2025-08-17,19,2,from_below,-1,False,False,5.75,-17.75
2025-08-15,l,23776.75,1,2025-08-18 02:43:00-04:00,2025-08-18,2,3,from_above,-1,False,True,32.25,-11.5
2025-08-15,l,23776.75,2,2025-08-18 02:45:00-04:00,2025-08-18,2,3,from_above,-1,False,True,38.0,-0.25
2025-08-15,l,23776.75,3,2025-08-18 04:11:00-04:00,2025-08-18,4,3,from_above,-1,False,True,19.0,-34.0
2025-08-15,l,23776.75,4,2025-08-18 04:14:00-04:00,2025-08-18,4,3,from_below,-1,False,True,26.5,-26.5
2025-08-15,l,23776.75,5,2025-08-18 04:16:00-04:00,2025-08-18,4,3,from_below,-1,False,True,26.0,-27.0
2025-08-15,l,23776.75,6,2025-08-18 04:19:00-04:00,2025-08-18,4,3,from_below,-1,False,True,31.25,-21.75
2025-08-15,ce,23815.375,1,2025-08-17 18:00:00-04:00,2025-08-17,18,2,unknown,-1,False,False,,
2025-08-15,ce,23815.375,2,2025-08-18 02:19:00-04:00,2025-08-18,2,3,from_above,-1,False,False,5.75,-45.5
2025-08-15,ce,23815.375,3,2025-08-18 02:31:00-04:00,2025-08-18,2,3,from_below,-1,False,True,45.5,-5.75
2025-08-15,ce,23815.375,4,2025-08-18 02:36:00-04:00,2025-08-18,2,3,from_above,-1,False,False,6.5,-44.75
2025-08-15,ce,23815.375,5,2025-08-18 02:39:00-04:00,2025-08-18,2,3,from_above,-1,False,False,5.25,-41.75
2025-08-15,ce,23815.375,6,2025-08-18 03:02:00-04:00,2025-08-18,3,3,from_below,-1,False,True,31.75,-3.75
2025-08-18,h,23805.0,1,2025-08-19 05:22:00-04:00,2025-08-19,5,1,from_below,1,False,True,30.5,-2.0
2025-08-18,h,23805.0,2,2025-08-19 05:30:00-04:00,2025-08-19,5,1,from_below,1,False,True,28.75,-2.25
2025-08-18,h,23805.0,3,2025-08-28 15:54:00-04:00,2025-08-28,15,10,from_below,1,False,True,49.25,-3.25
2025-08-18,h,23805.0,4,2025-09-05 08:30:00-04:00,2025-09-05,8,18,from_below,1,False,True,23.25,-154.25
2025-08-18,h,23805.0,5,2025-09-05 08:39:00-04:00,2025-09-05,8,18,from_above,1,False,True,86.75,-21.75
2025-08-18,h,23805.0,6,2025-09-05 10:01:00-04:00,2025-09-05,10,18,from_above,1,False,True,23.5,-289.25
2025-08-18,l,23772.0,1,2025-08-19 03:04:00-04:00,2025-08-19,3,1,from_below,1,False,True,21.5,-15.0
2025-08-18,l,23772.0,2,2025-08-19 03:48:00-04:00,2025-08-19,3,1,from_below,1,False,True,25.25,-13.5
2025-08-18,l,23772.0,3,2025-08-19 03:51:00-04:00,2025-08-19,3,1,from_below,1,False,True,21.5,-19.0
2025-08-18,l,23772.0,4,2025-08-19 03:55:00-04:00,2025-08-19,3,1,from_below,1,False,True,24.25,-17.5
2025-08-18,l,23772.0,5,2025-08-19 03:59:00-04:00,2025-08-19,3,1,from_below,1,False,True,24.25,-18.25
2025-08-18,l,23772.0,6,2025-08-19 04:04:00-04:00,2025-08-19,4,1,from_above,1,False,True,16.5,-26.0
2025-08-18,ce,23788.5,1,2025-08-19 04:54:00-04:00,2025-08-19,4,1,from_below,1,False,False,5.0,-18.5
2025-08-18,ce,23788.5,2,2025-08-19 05:05:00-04:00,2025-08-19,5,1,from_below,1,False,True,13.75,-18.75
2025-08-18,ce,23788.5,3,2025-08-19 05:42:00-04:00,2025-08-19,5,1,from_above,1,False,False,5.0,-30.75
2025-08-18,ce,23788.5,4,2025-08-19 05:48:00-04:00,2025-08-19,5,1,from_above,1,False,False,0.75,-31.5
2025-08-18,ce,23788.5,5,2025-08-19 05:50:00-04:00,2025-08-19,5,1,from_above,1,False,False,1.0,-32.25
2025-08-18,ce,23788.5,6,2025-08-19 06:04:00-04:00,2025-08-19,6,1,from_below,1,False,True,34.5,-4.75
2025-08-19,h,23685.0,1,2025-08-27 16:20:00-04:00,2025-08-27,16,8,from_below,-1,False,True,152.75,-103.25
2025-08-19,h,23685.0,2,2025-08-28 09:30:00-04:00,2025-08-28,9,9,from_below,-1,False,True,132.75,-38.0
2025-08-19,h,23685.0,3,2025-08-28 09:37:00-04:00,2025-08-28,9,9,from_above,-1,False,True,36.25,-128.0
2025-08-19,h,23685.0,4,2025-08-28 09:45:00-04:00,2025-08-28,9,9,from_above,-1,False,True,35.75,-101.25
2025-08-19,h,23685.0,5,2025-08-28 10:40:00-04:00,2025-08-28,10,9,from_below,-1,False,True,20.25,-69.25
2025-08-19,h,23685.0,6,2025-08-28 10:45:00-04:00,2025-08-28,10,9,from_above,-1,False,True,69.25,-20.25
2025-08-19,l,23639.25,1,2025-08-22 10:46:00-04:00,2025-08-22,10,3,from_below,-1,False,True,46.5,-9.5
2025-08-19,l,23639.25,2,2025-08-22 11:02:00-04:00,2025-08-22,11,3,from_below,-1,False,True,72.75,-12.25
2025-08-19,l,23639.25,3,2025-08-22 11:10:00-04:00,2025-08-22,11,3,from_below,-1,False,True,80.75,-3.0
2025-08-19,l,23639.25,4,2025-08-22 11:17:00-04:00,2025-08-22,11,3,from_below,-1,False,True,112.5,-9.5
2025-08-19,l,23639.25,5,2025-08-22 11:32:00-04:00,2025-08-22,11,3,from_below,-1,False,True,117.75,-4.25
2025-08-19,l,23639.25,6,2025-08-27 14:12:00-04:00,2025-08-27,14,8,from_below,-1,False,True,71.25,-23.5
2025-08-19,ce,23662.125,1,2025-08-27 16:20:00-04:00,2025-08-27,16,8,from_below,-1,False,True,152.75,-103.25
2025-08-19,ce,23662.125,2,2025-08-28 04:23:00-04:00,2025-08-28,4,9,from_below,-1,False,True,44.25,-3.25
2025-08-19,ce,23662.125,3,2025-08-28 09:30:00-04:00,2025-08-28,9,9,from_below,-1,False,True,132.75,-38.0
2025-08-19,ce,23662.125,4,2025-08-28 09:49:00-04:00,2025-08-28,9,9,from_above,-1,False,True,62.25,-85.25
2025-08-19,ce,23662.125,5,2025-08-28 10:06:00-04:00,2025-08-28,10,9,from_below,-1,False,True,35.5,-70.5
2025-08-19,ce,23662.125,6,2025-08-28 10:21:00-04:00,2025-08-28,10,9,from_below,-1,False,True,33.75,-96.5
2025-08-20,h,23324.25,1,2025-08-21 01:07:00-04:00,2025-08-21,1,1,from_above,-1,False,True,20.5,-12.25
2025-08-20,h,23324.25,2,2025-08-21 01:21:00-04:00,2025-08-21,1,1,from_above,-1,False,True,40.75,-16.0
2025-08-20,h,23324.25,3,2025-08-21 01:28:00-04:00,2025-08-21,1,1,from_below,-1,False,True,10.25,-46.5
2025-08-20,h,23324.25,4,2025-08-21 01:33:00-04:00,2025-08-21,1,1,from_below,-1,False,False,9.75,-47.0
2025-08-20,h,23324.25,5,2025-08-21 01:46:00-04:00,2025-08-21,1,1,from_below,-1,False,False,7.5,-45.0
2025-08-20,h,23324.25,6,2025-08-21 01:52:00-04:00,2025-08-21,1,1,from_below,-1,False,False,4.0,-45.5
2025-08-20,l,23264.75,1,2025-08-21 07:49:00-04:00,2025-08-21,7,1,from_above,-1,False,True,18.25,-56.25
2025-08-20,l,23264.75,2,2025-08-21 08:01:00-04:00,2025-08-21,8,1,from_above,-1,False,False,7.25,-60.5
2025-08-20,l,23264.75,3,2025-08-21 08:08:00-04:00,2025-08-21,8,1,from_above,-1,False,False,6.0,-55.75
2025-08-20,l,23264.75,4,2025-08-21 08:33:00-04:00,2025-08-21,8,1,from_below,-1,False,True,63.75,-10.25
2025-08-20,l,23264.75,5,2025-08-21 09:30:00-04:00,2025-08-21,9,1,from_below,-1,False,True,45.25,-147.75
2025-08-20,l,23264.75,6,2025-08-21 09:33:00-04:00,2025-08-21,9,1,from_below,-1,False,True,115.5,-77.5
2025-08-20,ce,23294.5,1,2025-08-21 05:00:00-04:00,2025-08-21,5,1,from_above,-1,False,True,29.0,-10.0
2025-08-20,ce,23294.5,2,2025-08-21 05:02:00-04:00,2025-08-21,5,1,from_above,-1,False,True,25.5,-13.5
2025-08-20,ce,23294.5,3,2025-08-21 05:05:00-04:00,2025-08-21,5,1,from_above,-1,False,True,29.25,-13.0
2025-08-20,ce,23294.5,4,2025-08-21 05:07:00-04:00,2025-08-21,5,1,from_above,-1,False,True,36.0,-6.25
2025-08-20,ce,23294.5,5,2025-08-21 06:02:00-04:00,2025-08-21,6,1,from_above,-1,False,True,44.5,-17.75
2025-08-20,ce,23294.5,6,2025-08-21 06:12:00-04:00,2025-08-21,6,1,from_above,-1,False,True,38.5,-23.75
2025-08-21,h,23268.0,1,2025-08-22 06:07:00-04:00,2025-08-22,6,1,from_below,1,True,True,14.75,-13.0
2025-08-21,h,23268.0,2,2025-08-22 06:14:00-04:00,2025-08-22,6,1,from_above,1,True,True,12.25,-16.75
2025-08-21,h,23268.0,3,2025-08-22 06:27:00-04:00,2025-08-22,6,1,from_below,1,True,True,15.5,-15.25
2025-08-21,h,23268.0,4,2025-08-22 06:40:00-04:00,2025-08-22,6,1,from_below,1,True,True,23.75,-14.25
2025-08-21,h,23268.0,5,2025-08-22 06:52:00-04:00,2025-08-22,6,1,from_below,1,True,True,25.0,-15.0
2025-08-21,h,23268.0,6,2025-08-22 06:56:00-04:00,2025-08-22,6,1,from_below,1,True,True,26.25,-13.75
2025-08-21,l,23175.0,1,2025-08-22 02:06:00-04:00,2025-08-22,2,1,from_above,1,True,False,3.0,-104.0
2025-08-21,l,23175.0,2,2025-08-22 02:30:00-04:00,2025-08-22,2,1,from_below,1,True,True,98.5,-12.75
2025-08-21,l,23175.0,3,2025-08-22 03:11:00-04:00,2025-08-22,3,1,from_below,1,True,False,9.25,-55.0
2025-08-21,l,23175.0,4,2025-08-22 03:26:00-04:00,2025-08-22,3,1,from_above,1,True,True,76.25,-5.5
2025-08-21,l,23175.0,5,2025-08-22 03:33:00-04:00,2025-08-22,3,1,from_above,1,True,True,72.25,-9.5
2025-08-21,l,23175.0,6,2025-08-22 03:43:00-04:00,2025-08-22,3,1,from_below,1,True,False,2.0,-86.25
2025-08-21,ce,23221.5,1,2025-08-22 04:08:00-04:00,2025-08-22,4,1,from_below,1,True,True,11.25,-36.5
2025-08-21,ce,23221.5,2,2025-08-22 04:30:00-04:00,2025-08-22,4,1,from_above,1,True,True,33.25,-0.5
2025-08-21,ce,23221.5,3,2025-08-22 09:30:00-04:00,2025-08-22,9,1,from_above,1,True,True,423.0,-4.25
2025-08-21,ce,23221.5,4,2025-09-02 07:11:00-04:00,2025-09-02,7,12,from_above,1,True,True,22.25,-63.0
2025-08-21,ce,23221.5,5,2025-09-02 07:52:00-04:00,2025-09-02,7,12,from_above,1,True,True,14.25,-109.25
2025-08-21,ce,23221.5,6,2025-09-02 07:59:00-04:00,2025-09-02,7,12,from_above,1,True,False,3.0,-164.75
2025-08-22,h,23337.25,1,2025-09-02 03:47:00-04:00,2025-09-02,3,11,from_above,1,True,True,24.0,-62.5
2025-08-22,h,23337.25,2,2025-09-02 16:09:00-04:00,2025-09-02,16,11,from_below,1,True,True,33.75,-22.25
2025-08-22,h,23337.25,3,2025-09-02 16:11:00-04:00,2025-09-02,16,11,from_above,1,True,True,47.0,-3.25
2025-08-22,h,23337.25,4,2025-09-02 16:14:00-04:00,2025-09-02,16,11,from_above,1,True,True,34.0,-14.75
2025-08-22,h,23337.25,5,2025-09-02 18:57:00-04:00,2025-09-02,18,11,from_above,1,True,False,6.75,-13.0
2025-08-22,h,23337.25,6,2025-09-02 19:08:00-04:00,2025-09-02,19,11,from_above,1,True,False,5.75,-14.5
2025-08-22,l,23294.0,1,2025-09-02 03:51:00-04:00,2025-09-02,3,11,from_above,1,True,True,38.25,-28.0
2025-08-22,l,23294.0,2,2025-09-02 03:55:00-04:00,2025-09-02,3,11,from_below,1,True,True,15.75,-50.5
2025-08-22,l,23294.0,3,2025-09-02 04:01:00-04:00,2025-09-02,4,11,from_below,1,True,True,11.5,-40.0
2025-08-22,l,23294.0,4,2025-09-02 04:12:00-04:00,2025-09-02,4,11,from_above,1,True,True,35.75,-15.75
2025-08-22,l,23294.0,5,2025-09-02 05:53:00-04:00,2025-09-02,5,11,from_above,1,True,True,18.5,-61.75
2025-08-22,l,23294.0,6,2025-09-02 06:15:00-04:00,2025-09-02,6,11,from_above,1,True,False,2.0,-76.75
2025-08-22,ce,23315.625,1,2025-09-02 03:49:00-04:00,2025-09-02,3,11,from_above,1,True,True,21.5,-45.0
2025-08-22,ce,23315.625,2,2025-09-02 04:03:00-04:00,2025-09-02,4,11,from_below,1,True,True,36.5,-15.0
2025-08-22,ce,23315.625,3,2025-09-02 04:11:00-04:00,2025-09-02,4,11,from_below,1,True,True,29.75,-21.75
2025-08-22,ce,23315.625,4,2025-09-02 04:16:00-04:00,2025-09-02,4,11,from_below,1,True,True,21.25,-14.25
2025-08-22,ce,23315.625,5,2025-09-02 04:24:00-04:00,2025-09-02,4,11,from_above,1,True,True,20.25,-15.25
2025-08-22,ce,23315.625,6,2025-09-02 04:30:00-04:00,2025-09-02,4,11,from_below,1,True,True,14.5,-21.0
2025-08-25,h,23496.5,1,2025-08-26 06:18:00-04:00,2025-08-26,6,1,from_below,1,True,True,21.5,-11.75
2025-08-25,h,23496.5,2,2025-08-26 06:26:00-04:00,2025-08-26,6,1,from_below,1,True,True,26.0,-12.0
2025-08-25,h,23496.5,3,2025-08-26 06:40:00-04:00,2025-08-26,6,1,from_above,1,True,False,2.25,-52.0
2025-08-25,h,23496.5,4,2025-08-26 06:45:00-04:00,2025-08-26,6,1,from_below,1,True,True,46.5,-4.5
2025-08-25,h,23496.5,5,2025-08-26 06:48:00-04:00,2025-08-26,6,1,from_below,1,True,True,53.25,-2.75
2025-08-25,h,23496.5,6,2025-08-26 06:57:00-04:00,2025-08-26,6,1,from_below,1,True,True,50.5,-1.25
2025-08-25,l,23448.5,1,2025-08-26 00:02:00-04:00,2025-08-26,0,1,from_above,1,True,True,15.5,-9.25
2025-08-25,l,23448.5,2,2025-08-26 00:25:00-04:00,2025-08-26,0,1,from_above,1,True,True,27.5,-12.0
