today,prior,src,level,level_price,first_touch_ts,first_touch_hour,px_at_touch,react_close_60m,react_mfe,react_mae,reversed
2025-05-07,2025-05-06,5m,L0,19797.0,2025-05-07 11:07:00-04:00,11,19814.25,19847.75,42.5,-29.5,True
2025-05-07,2025-05-06,5m,L25,19813.125,2025-05-07 11:01:00-04:00,11,19819.75,19848.5,37.0,-35.0,True
2025-05-07,2025-05-06,5m,L50,19829.25,2025-05-07 10:55:00-04:00,10,19839.25,19844.0,21.5,-54.5,False
2025-05-07,2025-05-06,5m,L75,19845.375,2025-05-07 10:54:00-04:00,10,19849.25,19836.5,24.5,-64.5,True
2025-05-07,2025-05-06,5m,L100,19861.5,2025-05-07 10:54:00-04:00,10,19849.25,19836.5,24.5,-64.5,True
2025-05-08,2025-05-02,1h,L0,20019.5,2025-05-08 10:54:00-04:00,10,20024.75,20288.25,292.0,-46.75,True
2025-05-08,2025-05-02,1h,L25,20050.0,2025-05-08 10:08:00-04:00,10,20074.5,20061.0,43.0,-96.5,False
2025-05-08,2025-05-02,1h,L50,20080.5,2025-05-08 10:00:00-04:00,10,20102.75,20024.25,22.0,-124.75,True
2025-05-08,2025-05-02,1h,L75,20111.0,2025-05-08 10:00:00-04:00,10,20102.75,20024.25,22.0,-124.75,True
2025-05-08,2025-05-02,1h,L100,20141.5,2025-05-08 11:20:00-04:00,11,20126.25,20308.75,199.5,-29.0,False
2025-05-08,2025-05-02,5m,L0,20046.25,2025-05-08 10:11:00-04:00,10,20043.25,20066.5,74.25,-65.25,True
2025-05-08,2025-05-02,5m,L25,20063.5625,2025-05-08 10:08:00-04:00,10,20074.5,20061.0,43.0,-96.5,False
2025-05-08,2025-05-02,5m,L50,20080.875,2025-05-08 10:00:00-04:00,10,20102.75,20024.25,22.0,-124.75,True
2025-05-08,2025-05-02,5m,L75,20098.1875,2025-05-08 10:00:00-04:00,10,20102.75,20024.25,22.0,-124.75,True
2025-05-08,2025-05-02,5m,L100,20115.5,2025-05-08 10:01:00-04:00,10,20120.0,20031.5,4.75,-142.0,True
2025-05-08,2025-05-05,1h,L0,19985.25,2025-05-08 10:55:00-04:00,10,19988.25,20274.25,328.5,-10.25,True
2025-05-08,2025-05-05,1h,L25,20006.75,2025-05-08 10:54:00-04:00,10,20024.75,20288.25,292.0,-46.75,True
2025-05-08,2025-05-05,1h,L50,20028.25,2025-05-08 10:12:00-04:00,10,20038.0,20064.0,79.5,-60.0,True
2025-05-08,2025-05-05,1h,L75,20049.75,2025-05-08 10:11:00-04:00,10,20043.25,20066.5,74.25,-65.25,False
2025-05-08,2025-05-05,1h,L100,20071.25,2025-05-08 10:08:00-04:00,10,20074.5,20061.0,43.0,-96.5,True
2025-05-08,2025-05-05,5m,L0,20022.75,2025-05-08 10:12:00-04:00,10,20038.0,20064.0,79.5,-60.0,True
2025-05-08,2025-05-05,5m,L25,20032.4375,2025-05-08 10:12:00-04:00,10,20038.0,20064.0,79.5,-60.0,True
2025-05-08,2025-05-05,5m,L50,20042.125,2025-05-08 10:11:00-04:00,10,20043.25,20066.5,74.25,-65.25,True
2025-05-08,2025-05-05,5m,L75,20051.8125,2025-05-08 10:08:00-04:00,10,20074.5,20061.0,43.0,-96.5,True
2025-05-08,2025-05-05,5m,L100,20061.5,2025-05-08 10:08:00-04:00,10,20074.5,20061.0,43.0,-96.5,True
2025-05-09,2025-05-02,1h,L50,20080.5,2025-05-09 10:36:00-04:00,10,20087.75,20135.25,88.25,-30.25,True
2025-05-09,2025-05-02,1h,L75,20111.0,2025-05-09 10:28:00-04:00,10,20125.0,20132.0,51.0,-67.5,False
2025-05-09,2025-05-02,1h,L100,20141.5,2025-05-09 10:26:00-04:00,10,20152.0,20120.75,26.5,-94.5,True
2025-05-09,2025-05-02,5m,L25,20063.5625,2025-05-09 10:38:00-04:00,10,20064.25,20140.5,111.75,-6.75,True
2025-05-09,2025-05-02,5m,L50,20080.875,2025-05-09 10:36:00-04:00,10,20087.75,20135.25,88.25,-30.25,True
2025-05-09,2025-05-02,5m,L75,20098.1875,2025-05-09 10:35:00-04:00,10,20103.75,20149.5,72.25,-46.25,False
2025-05-09,2025-05-02,5m,L100,20115.5,2025-05-09 10:28:00-04:00,10,20125.0,20132.0,51.0,-67.5,False
2025-05-09,2025-05-05,1h,L100,20071.25,2025-05-09 10:37:00-04:00,10,20078.0,20137.5,98.0,-20.5,False
2025-05-09,2025-05-05,5m,L100,20061.5,2025-05-09 10:38:00-04:00,10,20064.25,20140.5,111.75,-6.75,False
2025-05-09,2025-05-08,1h,L0,20061.0,2025-05-09 10:38:00-04:00,10,20064.25,20140.5,111.75,-6.75,True
2025-05-09,2025-05-08,1h,L25,20091.75,2025-05-09 10:35:00-04:00,10,20103.75,20149.5,72.25,-46.25,True
2025-05-09,2025-05-08,1h,L50,20122.5,2025-05-09 10:27:00-04:00,10,20138.25,20125.25,37.75,-80.75,True
2025-05-09,2025-05-08,1h,L75,20153.25,2025-05-09 10:26:00-04:00,10,20152.0,20120.75,26.5,-94.5,True
2025-05-09,2025-05-08,1h,L100,20184.0,2025-05-09 10:21:00-04:00,10,20206.75,20136.25,2.5,-149.25,True
2025-05-09,2025-05-08,5m,L0,20061.0,2025-05-09 10:38:00-04:00,10,20064.25,20140.5,111.75,-6.75,True
2025-05-09,2025-05-08,5m,L25,20077.1875,2025-05-09 10:36:00-04:00,10,20087.75,20135.25,88.25,-30.25,True
2025-05-09,2025-05-08,5m,L50,20093.375,2025-05-09 10:35:00-04:00,10,20103.75,20149.5,72.25,-46.25,True
2025-05-09,2025-05-08,5m,L75,20109.5625,2025-05-09 10:28:00-04:00,10,20125.0,20132.0,51.0,-67.5,False
2025-05-09,2025-05-08,5m,L100,20125.75,2025-05-09 10:27:00-04:00,10,20138.25,20125.25,37.75,-80.75,True
2025-05-15,2025-05-14,1h,L0,21272.75,2025-05-15 10:10:00-04:00,10,21287.0,21369.5,85.75,-30.25,True
2025-05-15,2025-05-14,1h,L25,21305.75,2025-05-15 10:00:00-04:00,10,21314.0,21337.25,33.0,-57.25,True
2025-05-15,2025-05-14,1h,L50,21338.75,2025-05-15 10:01:00-04:00,10,21339.0,21335.75,8.0,-82.25,False
2025-05-15,2025-05-14,1h,L75,21371.75,2025-05-15 11:05:00-04:00,11,21360.75,21440.5,85.75,-7.25,False
2025-05-15,2025-05-14,1h,L100,21404.75,2025-05-15 11:17:00-04:00,11,21391.0,21446.25,71.75,-10.75,False
2025-05-15,2025-05-14,5m,L0,21277.0,2025-05-15 10:10:00-04:00,10,21287.0,21369.5,85.75,-30.25,True
2025-05-15,2025-05-14,5m,L25,21294.125,2025-05-15 10:00:00-04:00,10,21314.0,21337.25,33.0,-57.25,True
2025-05-15,2025-05-14,5m,L50,21311.25,2025-05-15 10:00:00-04:00,10,21314.0,21337.25,33.0,-57.25,True
2025-05-15,2025-05-14,5m,L75,21328.375,2025-05-15 10:01:00-04:00,10,21339.0,21335.75,8.0,-82.25,False
2025-05-15,2025-05-14,5m,L100,21345.5,2025-05-15 10:01:00-04:00,10,21339.0,21335.75,8.0,-82.25,False
2025-05-16,2025-05-14,1h,L50,21338.75,2025-05-16 10:44:00-04:00,10,21326.5,21431.25,116.75,-6.5,True
2025-05-16,2025-05-14,1h,L75,21371.75,2025-05-16 10:35:00-04:00,10,21385.5,21419.5,44.5,-65.5,False
2025-05-16,2025-05-14,1h,L100,21404.75,2025-05-16 10:00:00-04:00,10,21408.5,21401.75,48.5,-88.5,True
2025-05-16,2025-05-14,5m,L75,21328.375,2025-05-16 10:44:00-04:00,10,21326.5,21431.25,116.75,-6.5,False
2025-05-16,2025-05-14,5m,L100,21345.5,2025-05-16 10:43:00-04:00,10,21350.25,21430.75,93.0,-30.25,False
2025-05-16,2025-05-15,1h,L75,21316.6875,2025-05-16 10:45:00-04:00,10,21356.25,21430.0,87.0,-36.25,False
2025-05-16,2025-05-15,1h,L100,21339.5,2025-05-16 10:44:00-04:00,10,21326.5,21431.25,116.75,-6.5,False
2025-05-16,2025-05-15,5m,L100,21321.25,2025-05-16 10:44:00-04:00,10,21326.5,21431.25,116.75,-6.5,False
2025-05-19,2025-05-14,1h,L75,21371.75,2025-05-19 10:00:00-04:00,10,21354.5,21392.5,108.25,-7.25,False
2025-05-19,2025-05-14,1h,L100,21404.75,2025-05-19 10:02:00-04:00,10,21396.25,21410.0,66.5,-20.0,False
2025-05-19,2025-05-14,5m,L100,21345.5,2025-05-19 10:00:00-04:00,10,21354.5,21392.5,108.25,-7.25,False
2025-05-19,2025-05-16,1h,L0,21388.75,2025-05-19 10:01:00-04:00,10,21388.0,21402.75,74.75,-39.0,True
2025-05-19,2025-05-16,1h,L25,21417.6875,2025-05-19 10:07:00-04:00,10,21432.75,21395.25,30.0,-56.5,False
2025-05-19,2025-05-16,1h,L50,21446.625,2025-05-19 10:07:00-04:00,10,21432.75,21395.25,30.0,-56.5,True
2025-05-19,2025-05-16,1h,L75,21475.5625,2025-05-19 11:40:00-04:00,11,21461.0,21451.75,17.0,-49.25,True
2025-05-19,2025-05-16,1h,L100,21504.5,2025-05-19 12:56:00-04:00,12,21496.0,21507.5,49.5,-7.75,False
2025-05-19,2025-05-16,5m,L0,21409.0,2025-05-19 10:02:00-04:00,10,21396.25,21410.0,66.5,-20.0,True
2025-05-19,2025-05-16,5m,L25,21416.8125,2025-05-19 10:07:00-04:00,10,21432.75,21395.25,30.0,-56.5,False
2025-05-19,2025-05-16,5m,L50,21424.625,2025-05-19 10:07:00-04:00,10,21432.75,21395.25,30.0,-56.5,True
2025-05-19,2025-05-16,5m,L75,21432.4375,2025-05-19 10:07:00-04:00,10,21432.75,21395.25,30.0,-56.5,True
2025-05-19,2025-05-16,5m,L100,21440.25,2025-05-19 10:07:00-04:00,10,21432.75,21395.25,30.0,-56.5,True
2025-05-20,2025-05-14,1h,L25,21305.75,2025-05-20 15:04:00-04:00,15,21309.25,21447.25,142.75,-11.25,True
2025-05-20,2025-05-14,1h,L50,21338.75,2025-05-20 14:28:00-04:00,14,21348.5,21386.5,39.5,-50.5,True
2025-05-20,2025-05-14,1h,L75,21371.75,2025-05-20 10:01:00-04:00,10,21388.25,21404.25,63.0,-25.75,False
2025-05-20,2025-05-14,1h,L100,21404.75,2025-05-20 10:00:00-04:00,10,21395.25,21405.5,56.0,-32.75,False
2025-05-20,2025-05-14,5m,L25,21294.125,2025-05-20 15:05:00-04:00,15,21314.75,21447.25,137.25,-16.75,True
2025-05-20,2025-05-14,5m,L50,21311.25,2025-05-20 15:04:00-04:00,15,21309.25,21447.25,142.75,-11.25,True
2025-05-20,2025-05-14,5m,L75,21328.375,2025-05-20 15:00:00-04:00,15,21335.75,21447.25,116.25,-37.75,False
2025-05-20,2025-05-14,5m,L100,21345.5,2025-05-20 14:28:00-04:00,14,21348.5,21386.5,39.5,-50.5,False
2025-05-20,2025-05-15,1h,L50,21293.875,2025-05-20 15:05:00-04:00,15,21314.75,21447.25,137.25,-16.75,True
2025-05-20,2025-05-15,1h,L75,21316.6875,2025-05-20 15:02:00-04:00,15,21321.5,21447.25,130.5,-23.5,False
2025-05-20,2025-05-15,1h,L100,21339.5,2025-05-20 14:28:00-04:00,14,21348.5,21386.5,39.5,-50.5,False
2025-05-20,2025-05-15,5m,L75,21303.0,2025-05-20 15:04:00-04:00,15,21309.25,21447.25,142.75,-11.25,False
2025-05-20,2025-05-15,5m,L100,21321.25,2025-05-20 15:01:00-04:00,15,21334.0,21447.25,118.0,-36.0,False
2025-05-20,2025-05-16,1h,L0,21388.75,2025-05-20 10:00:00-04:00,10,21395.25,21405.5,56.0,-32.75,True
2025-05-20,2025-05-16,1h,L25,21417.6875,2025-05-20 10:05:00-04:00,10,21409.0,21407.0,42.25,-46.5,False
2025-05-20,2025-05-16,1h,L50,21446.625,2025-05-20 10:39:00-04:00,10,21439.5,21412.75,11.75,-52.25,True
2025-05-20,2025-05-16,1h,L75,21475.5625,2025-05-20 12:45:00-04:00,12,21460.75,21430.75,13.0,-42.5,True
2025-05-20,2025-05-16,5m,L0,21409.0,2025-05-20 10:00:00-04:00,10,21395.25,21405.5,56.0,-32.75,True
2025-05-20,2025-05-16,5m,L25,21416.8125,2025-05-20 10:05:00-04:00,10,21409.0,21407.0,42.25,-46.5,False
2025-05-20,2025-05-16,5m,L50,21424.625,2025-05-20 10:21:00-04:00,10,21411.75,21425.5,39.5,-33.25,True
2025-05-20,2025-05-16,5m,L75,21432.4375,2025-05-20 10:38:00-04:00,10,21424.5,21408.5,26.75,-37.25,True
2025-05-20,2025-05-16,5m,L100,21440.25,2025-05-20 10:39:00-04:00,10,21439.5,21412.75,11.75,-52.25,True
2025-05-20,2025-05-19,1h,L75,21319.75,2025-05-20 15:02:00-04:00,15,21321.5,21447.25,130.5,-23.5,False
2025-05-20,2025-05-19,1h,L100,21375.0,2025-05-20 10:01:00-04:00,10,21388.25,21404.25,63.0,-25.75,False
2025-05-20,2025-05-19,5m,L0,21316.5,2025-05-20 15:02:00-04:00,15,21321.5,21447.25,130.5,-23.5,True
2025-05-20,2025-05-19,5m,L25,21331.125,2025-05-20 15:00:00-04:00,15,21335.75,21447.25,116.25,-37.75,True
2025-05-20,2025-05-19,5m,L50,21345.75,2025-05-20 14:28:00-04:00,14,21348.5,21386.5,39.5,-50.5,True
2025-05-20,2025-05-19,5m,L75,21360.375,2025-05-20 10:10:00-04:00,10,21382.5,21408.5,68.75,-20.0,False
2025-05-20,2025-05-19,5m,L100,21375.0,2025-05-20 10:01:00-04:00,10,21388.25,21404.25,63.0,-25.75,False
2025-05-21,2025-05-14,1h,L0,21272.75,2025-05-21 13:24:00-04:00,13,21272.0,21211.25,56.25,-111.75,False
2025-05-21,2025-05-14,1h,L25,21305.75,2025-05-21 13:22:00-04:00,13,21297.0,21196.5,35.0,-136.75,False
2025-05-21,2025-05-14,1h,L50,21338.75,2025-05-21 13:20:00-04:00,13,21321.75,21201.5,57.75,-161.5,True
2025-05-21,2025-05-14,1h,L75,21371.75,2025-05-21 10:00:00-04:00,10,21364.25,21453.25,99.5,-2.0,False
2025-05-21,2025-05-14,1h,L100,21404.75,2025-05-21 10:01:00-04:00,10,21387.25,21456.0,76.5,-25.0,False
2025-05-21,2025-05-14,5m,L0,21277.0,2025-05-21 13:23:00-04:00,13,21309.75,21212.5,18.5,-149.5,False
2025-05-21,2025-05-14,5m,L25,21294.125,2025-05-21 13:22:00-04:00,13,21297.0,21196.5,35.0,-136.75,False
2025-05-21,2025-05-14,5m,L50,21311.25,2025-05-21 13:21:00-04:00,13,21330.75,21192.5,9.75,-170.5,True
2025-05-21,2025-05-14,5m,L75,21328.375,2025-05-21 13:20:00-04:00,13,21321.75,21201.5,57.75,-161.5,True
2025-05-21,2025-05-14,5m,L100,21345.5,2025-05-21 13:19:00-04:00,13,21376.0,21230.0,4.75,-215.75,True
2025-05-21,2025-05-15,1h,L0,21248.25,2025-05-21 13:25:00-04:00,13,21262.75,21228.0,65.5,-102.5,False
2025-05-21,2025-05-15,1h,L25,21271.0625,2025-05-21 13:24:00-04:00,13,21272.0,21211.25,56.25,-111.75,False
2025-05-21,2025-05-15,1h,L50,21293.875,2025-05-21 13:22:00-04:00,13,21297.0,21196.5,35.0,-136.75,True
2025-05-21,2025-05-15,1h,L75,21316.6875,2025-05-21 13:20:00-04:00,13,21321.75,21201.5,57.75,-161.5,True
2025-05-21,2025-05-15,1h,L100,21339.5,2025-05-21 13:19:00-04:00,13,21376.0,21230.0,4.75,-215.75,True
2025-05-21,2025-05-15,5m,L0,21248.25,2025-05-21 13:25:00-04:00,13,21262.75,21228.0,65.5,-102.5,False
2025-05-21,2025-05-15,5m,L25,21266.5,2025-05-21 13:24:00-04:00,13,21272.0,21211.25,56.25,-111.75,False
2025-05-21,2025-05-15,5m,L50,21284.75,2025-05-21 13:23:00-04:00,13,21309.75,21212.5,18.5,-149.5,True
2025-05-21,2025-05-15,5m,L75,21303.0,2025-05-21 13:22:00-04:00,13,21297.0,21196.5,35.0,-136.75,True
2025-05-21,2025-05-15,5m,L100,21321.25,2025-05-21 13:20:00-04:00,13,21321.75,21201.5,57.75,-161.5,True
2025-05-21,2025-05-16,1h,L0,21388.75,2025-05-21 10:00:00-04:00,10,21364.25,21453.25,99.5,-2.0,True
2025-05-21,2025-05-16,1h,L25,21417.6875,2025-05-21 10:01:00-04:00,10,21387.25,21456.0,76.5,-25.0,True
2025-05-21,2025-05-16,1h,L50,21446.625,2025-05-21 10:56:00-04:00,10,21442.25,21525.75,93.25,-21.5,True
2025-05-21,2025-05-16,1h,L75,21475.5625,2025-05-21 11:04:00-04:00,11,21470.5,21526.25,65.0,-10.5,False
2025-05-21,2025-05-16,1h,L100,21504.5,2025-05-21 11:08:00-04:00,11,21505.5,21538.75,39.25,-19.75,False
2025-05-21,2025-05-16,5m,L0,21409.0,2025-05-21 10:01:00-04:00,10,21387.25,21456.0,76.5,-25.0,True
2025-05-21,2025-05-16,5m,L25,21416.8125,2025-05-21 10:01:00-04:00,10,21387.25,21456.0,76.5,-25.0,True
2025-05-21,2025-05-16,5m,L50,21424.625,2025-05-21 10:01:00-04:00,10,21387.25,21456.0,76.5,-25.0,True
2025-05-21,2025-05-16,5m,L75,21432.4375,2025-05-21 10:01:00-04:00,10,21387.25,21456.0,76.5,-25.0,False
2025-05-21,2025-05-16,5m,L100,21440.25,2025-05-21 10:01:00-04:00,10,21387.25,21456.0,76.5,-25.0,False
2025-05-21,2025-05-19,1h,L0,21154.0,2025-05-21 15:06:00-04:00,15,21152.25,21148.75,69.0,-80.5,False
2025-05-21,2025-05-19,1h,L25,21209.25,2025-05-21 13:29:00-04:00,13,21203.5,21240.5,124.75,-43.25,True
2025-05-21,2025-05-19,1h,L50,21264.5,2025-05-21 13:24:00-04:00,13,21272.0,21211.25,56.25,-111.75,True
2025-05-21,2025-05-19,1h,L75,21319.75,2025-05-21 13:20:00-04:00,13,21321.75,21201.5,57.75,-161.5,True
2025-05-21,2025-05-19,1h,L100,21375.0,2025-05-21 10:00:00-04:00,10,21364.25,21453.25,99.5,-2.0,False
2025-05-21,2025-05-19,5m,L0,21316.5,2025-05-21 13:20:00-04:00,13,21321.75,21201.5,57.75,-161.5,False
2025-05-21,2025-05-19,5m,L25,21331.125,2025-05-21 13:20:00-04:00,13,21321.75,21201.5,57.75,-161.5,False
2025-05-21,2025-05-19,5m,L50,21345.75,2025-05-21 13:19:00-04:00,13,21376.0,21230.0,4.75,-215.75,True
2025-05-21,2025-05-19,5m,L75,21360.375,2025-05-21 10:00:00-04:00,10,21364.25,21453.25,99.5,-2.0,False
2025-05-21,2025-05-19,5m,L100,21375.0,2025-05-21 10:00:00-04:00,10,21364.25,21453.25,99.5,-2.0,False
2025-05-21,2025-05-20,1h,L0,21354.0,2025-05-21 13:18:00-04:00,13,21358.0,21241.0,31.75,-197.75,False
2025-05-21,2025-05-20,1h,L25,21380.0,2025-05-21 10:00:00-04:00,10,21364.25,21453.25,99.5,-2.0,True
2025-05-21,2025-05-20,1h,L50,21406.0,2025-05-21 10:01:00-04:00,10,21387.25,21456.0,76.5,-25.0,True
2025-05-21,2025-05-20,1h,L75,21432.0,2025-05-21 10:01:00-04:00,10,21387.25,21456.0,76.5,-25.0,False
2025-05-21,2025-05-20,1h,L100,21458.0,2025-05-21 10:59:00-04:00,10,21456.0,21515.25,79.5,-9.25,False
2025-05-21,2025-05-20,5m,L0,21358.0,2025-05-21 10:01:00-04:00,10,21387.25,21456.0,76.5,-25.0,True
2025-05-21,2025-05-20,5m,L25,21372.875,2025-05-21 10:00:00-04:00,10,21364.25,21453.25,99.5,-2.0,True
2025-05-21,2025-05-20,5m,L50,21387.75,2025-05-21 10:00:00-04:00,10,21364.25,21453.25,99.5,-2.0,True
2025-05-21,2025-05-20,5m,L75,21402.625,2025-05-21 10:01:00-04:00,10,21387.25,21456.0,76.5,-25.0,False
2025-05-21,2025-05-20,5m,L100,21417.5,2025-05-21 10:01:00-04:00,10,21387.25,21456.0,76.5,-25.0,False
2025-05-22,2025-05-15,1h,L0,21248.25,2025-05-22 10:20:00-04:00,10,21257.5,21240.0,11.75,-91.0,False
2025-05-22,2025-05-15,1h,L25,21271.0625,2025-05-22 10:12:00-04:00,10,21280.5,21239.5,14.25,-114.0,False
2025-05-22,2025-05-15,1h,L50,21293.875,2025-05-22 10:00:00-04:00,10,21290.0,21241.0,40.25,-123.5,True
2025-05-22,2025-05-15,1h,L75,21316.6875,2025-05-22 10:03:00-04:00,10,21311.5,21242.75,18.75,-145.0,True
2025-05-22,2025-05-15,1h,L100,21339.5,2025-05-22 15:05:00-04:00,15,21330.75,21183.75,7.0,-164.5,True
2025-05-22,2025-05-15,5m,L0,21248.25,2025-05-22 10:20:00-04:00,10,21257.5,21240.0,11.75,-91.0,False
2025-05-22,2025-05-15,5m,L25,21266.5,2025-05-22 10:13:00-04:00,10,21281.75,21243.25,4.75,-115.25,False
2025-05-22,2025-05-15,5m,L50,21284.75,2025-05-22 10:00:00-04:00,10,21290.0,21241.0,40.25,-123.5,True
2025-05-22,2025-05-15,5m,L75,21303.0,2025-05-22 10:00:00-04:00,10,21290.0,21241.0,40.25,-123.5,True
2025-05-22,2025-05-15,5m,L100,21321.25,2025-05-22 10:04:00-04:00,10,21309.0,21245.75,21.25,-142.5,True
2025-05-22,2025-05-19,1h,L25,21209.25,2025-05-22 10:25:00-04:00,10,21221.0,21265.0,48.25,-54.5,True
2025-05-22,2025-05-19,1h,L50,21264.5,2025-05-22 10:13:00-04:00,10,21281.75,21243.25,4.75,-115.25,True
2025-05-22,2025-05-19,1h,L75,21319.75,2025-05-22 10:03:00-04:00,10,21311.5,21242.75,18.75,-145.0,True
2025-05-22,2025-05-19,5m,L0,21316.5,2025-05-22 10:03:00-04:00,10,21311.5,21242.75,18.75,-145.0,False
2025-05-22,2025-05-19,5m,L25,21331.125,2025-05-22 10:07:00-04:00,10,21326.5,21257.25,3.75,-160.0,False
2025-05-22,2025-05-21,1h,L0,21261.0,2025-05-22 10:13:00-04:00,10,21281.75,21243.25,4.75,-115.25,False
2025-05-22,2025-05-21,1h,L25,21297.0,2025-05-22 10:00:00-04:00,10,21290.0,21241.0,40.25,-123.5,False
2025-05-22,2025-05-21,1h,L50,21333.0,2025-05-22 10:07:00-04:00,10,21326.5,21257.25,3.75,-160.0,True
2025-05-26,2025-05-19,1h,L50,21264.5,2025-05-26 10:03:00-04:00,10,21272.0,21225.25,5.25,-49.25,True
2025-05-26,2025-05-21,1h,L0,21261.0,2025-05-26 10:06:00-04:00,10,21268.25,21223.5,8.75,-52.75,False
2025-05-26,2025-05-21,1h,L25,21297.0,2025-05-26 12:45:00-04:00,12,21288.25,21284.5,8.0,-12.25,False
2025-05-26,2025-05-22,1h,L75,21248.1875,2025-05-26 10:30:00-04:00,10,21250.5,21257.5,18.5,-35.0,False
2025-05-26,2025-05-22,1h,L100,21293.0,2025-05-26 12:45:00-04:00,12,21288.25,21284.5,8.0,-12.25,False
2025-05-27,2025-05-20,1h,L0,21354.0,2025-05-27 10:09:00-04:00,10,21349.25,21368.0,44.5,-8.25,True
2025-05-27,2025-05-20,1h,L25,21380.0,2025-05-27 10:18:00-04:00,10,21372.75,21380.25,21.0,-24.5,True
2025-05-27,2025-05-20,1h,L50,21406.0,2025-05-27 11:51:00-04:00,11,21399.0,21436.5,60.25,-9.0,True
2025-05-27,2025-05-20,1h,L75,21432.0,2025-05-27 12:36:00-04:00,12,21426.0,21451.0,41.25,-7.25,False
2025-05-27,2025-05-20,1h,L100,21458.0,2025-05-27 12:40:00-04:00,12,21453.25,21456.5,14.0,-23.5,False
2025-05-27,2025-05-20,5m,L0,21358.0,2025-05-27 10:10:00-04:00,10,21350.25,21372.0,43.5,-6.25,True
2025-05-27,2025-05-20,5m,L25,21372.875,2025-05-27 10:13:00-04:00,10,21362.5,21373.0,31.25,-16.0,True
2025-05-27,2025-05-20,5m,L50,21387.75,2025-05-27 10:26:00-04:00,10,21373.25,21390.75,20.5,-25.0,True
2025-05-27,2025-05-20,5m,L75,21402.625,2025-05-27 11:28:00-04:00,11,21399.0,21411.75,25.25,-30.75,False
2025-05-27,2025-05-20,5m,L100,21417.5,2025-05-27 12:02:00-04:00,12,21401.75,21444.75,57.5,-1.0,False
2025-05-27,2025-05-21,1h,L25,21297.0,2025-05-27 10:00:00-04:00,10,21324.25,21362.5,69.5,-32.25,True
2025-05-27,2025-05-21,1h,L50,21333.0,2025-05-27 10:00:00-04:00,10,21324.25,21362.5,69.5,-32.25,True
2025-05-27,2025-05-21,1h,L75,21369.0,2025-05-27 10:12:00-04:00,10,21360.75,21375.25,33.0,-16.75,False
2025-05-27,2025-05-21,1h,L100,21405.0,2025-05-27 11:28:00-04:00,11,21399.0,21411.75,25.25,-30.75,False
2025-05-27,2025-05-21,5m,L0,21355.75,2025-05-27 10:09:00-04:00,10,21349.25,21368.0,44.5,-8.25,True
2025-05-27,2025-05-21,5m,L25,21362.6875,2025-05-27 10:12:00-04:00,10,21360.75,21375.25,33.0,-16.75,True
2025-05-27,2025-05-21,5m,L50,21369.625,2025-05-27 10:12:00-04:00,10,21360.75,21375.25,33.0,-16.75,True
2025-05-27,2025-05-21,5m,L75,21376.5625,2025-05-27 10:17:00-04:00,10,21367.25,21376.5,26.5,-19.0,False
2025-05-27,2025-05-21,5m,L100,21383.5,2025-05-27 10:26:00-04:00,10,21373.25,21390.75,20.5,-25.0,False
2025-05-27,2025-05-22,1h,L100,21293.0,2025-05-27 10:00:00-04:00,10,21324.25,21362.5,69.5,-32.25,False
2025-05-27,2025-05-26,1h,L75,21293.3125,2025-05-27 10:00:00-04:00,10,21324.25,21362.5,69.5,-32.25,False
2025-05-27,2025-05-26,1h,L100,21307.75,2025-05-27 10:00:00-04:00,10,21324.25,21362.5,69.5,-32.25,False
2025-05-27,2025-05-26,5m,L0,21292.5,2025-05-27 10:00:00-04:00,10,21324.25,21362.5,69.5,-32.25,True
2025-05-27,2025-05-26,5m,L25,21295.625,2025-05-27 10:00:00-04:00,10,21324.25,21362.5,69.5,-32.25,True
2025-05-27,2025-05-26,5m,L50,21298.75,2025-05-27 10:00:00-04:00,10,21324.25,21362.5,69.5,-32.25,True
2025-05-27,2025-05-26,5m,L75,21301.875,2025-05-27 10:00:00-04:00,10,21324.25,21362.5,69.5,-32.25,False
2025-05-27,2025-05-26,5m,L100,21305.0,2025-05-27 10:00:00-04:00,10,21324.25,21362.5,69.5,-32.25,False
2025-05-28,2025-05-21,1h,L75,21369.0,2025-05-28 15:53:00-04:00,15,21372.0,21372.75,18.25,-23.0,False
2025-05-28,2025-05-21,1h,L100,21405.0,2025-05-28 14:52:00-04:00,14,21445.75,21380.0,68.25,-67.5,True
2025-05-28,2025-05-21,5m,L0,21355.75,2025-05-28 15:54:00-04:00,15,21372.0,21372.75,18.25,-23.0,False
2025-05-28,2025-05-21,5m,L25,21362.6875,2025-05-28 15:54:00-04:00,15,21372.0,21372.75,18.25,-23.0,False
2025-05-28,2025-05-21,5m,L50,21369.625,2025-05-28 15:53:00-04:00,15,21372.0,21372.75,18.25,-23.0,False
2025-05-28,2025-05-21,5m,L75,21376.5625,2025-05-28 15:50:00-04:00,15,21395.5,21372.75,24.0,-46.5,True
2025-05-28,2025-05-21,5m,L100,21383.5,2025-05-28 15:50:00-04:00,15,21395.5,21372.75,24.0,-46.5,True
2025-05-29,2025-05-26,1h,L100,21307.75,2025-05-29 12:00:00-04:00,12,21314.5,21466.0,157.25,-13.5,False
2025-05-29,2025-05-26,5m,L50,21298.75,2025-05-29 12:00:00-04:00,12,21314.5,21466.0,157.25,-13.5,True
2025-05-29,2025-05-26,5m,L75,21301.875,2025-05-29 12:00:00-04:00,12,21314.5,21466.0,157.25,-13.5,False
